,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
channel_1,0.5261523147149346,-1.8694528806720256,-3.739092287630713,-2.021444934893234,1.2566282721560298,0.2260675129531736,-6.492725324741095,-12.54185900907302,-11.681250923916089,-5.586083577626162,-0.6853372263809774,0.3464224925798798,0.8981175527600653,4.592098265200555,9.44630721634316,10.095418627657486,5.222410595353677,-0.4519383486166503,-2.1576624560254687,-0.2396012453338067,1.5733267081076008,1.0222591031416224,-0.5578045978669648,-0.0555313380628775,3.6003937597054474,7.363899565374655,7.475488087075971,4.836397412188615,3.621220856149213,4.618759375032747,4.45550709092953,1.7453011764399375,-0.4849594170319463,0.4852163236972716,2.940620939581601,2.7694338787524173,-1.0387792859430844,-4.467429899479633,-3.895641088006905,-1.9125453782766737,-3.5053222750603905,-7.683486331836217,-8.602976210020568,-4.654128804497122,-0.8628387098739473,-1.6053900759845587,-5.244419775997933,-7.58747079956598,-7.733655123373798,-7.868461512176796,-8.789596361525987,-8.860744041479842,-7.024679213220879,-3.865311361809885,-0.1271415708365046,3.035975151776128,3.7278301495457993,2.05692096926174,0.9641469220529836,1.8452956490140755,2.564284338929052,2.033484650058415,2.6085913210851253,5.26284675078544,6.777685736657603,4.893489651088982,2.000978362626177,0.5732819949142647,-0.4076207748987654,-1.440908465669519,-0.2872561579950676,3.1746315376837284,5.01676889472373,2.7507445729033897,-1.3527629440074658
channel_2,-2.4036894256957018,0.0413833358528726,1.2479097712805605,-0.9529707611186596,-6.3239313516599776,-9.283305081490049,-5.65707077455226,-0.0704656414041622,-0.1165553747714129,-5.159848014049243,-7.401295001247892,-3.6750679563014,0.7118278469889061,1.4850934046428617,1.3926764806052727,3.544801918935553,5.9566592942610574,6.867213794261705,8.955360836502527,13.042312654003275,13.10307827861985,4.37027014453849,-7.056133676557733,-10.334289420002264,-4.470735340822492,0.4993572243665847,-2.576057161067111,-9.66065051652252,-13.224697928416637,-12.768727031213048,-13.911841652523742,-18.646120477248164,-20.442430765173707,-12.52960814933017,1.3113569000622978,10.908075709520144,13.40836882604672,14.836975438128638,18.21326795481818,18.357454674273495,10.928569773560396,0.5822920619668146,-4.170384542043723,-1.0553592469244215,5.143663355158123,9.270320292724234,8.949048128856534,4.28503878475328,-0.5523326773786099,0.4325619865069646,6.276350295258458,8.057591364041556,1.3923072821341662,-6.530990663756328,-7.011007007939892,-0.9015834619294004,4.659811996416056,5.488909151176832,2.113878290036049,-3.7166237773588593,-9.818858255958151,-12.54767214190975,-8.428526166748288,1.969339067716964,12.450758300741878,15.809383636211592,10.73814121707847,1.670279989282839,-7.257239075418185,-13.21081902774927,-11.89818438007535,-1.9633772282277877,8.985896862507323,11.37989744744805,5.801685465290859
channel_3,-4.506564422120325,-0.0310454196984822,1.9934769331022648,1.1636674426515612,-2.506780210091589,-5.935619231960357,-5.364416774678536,-2.138644577850758,-0.5491170269664376,-0.6720203460406888,1.2342341345460348,5.429557049410791,8.059325422744394,8.763968870505114,11.134377856859611,13.918238969561257,11.474181354833812,5.582589284635876,5.840707661422612,13.913400137141036,18.17332030275569,10.69602095107357,0.3116017958466301,-0.0481411529329063,7.976004440723863,12.331711725042362,8.921022114762138,4.797955574674291,4.544566509582542,3.6141218217317257,-3.3645399235410647,-13.632132622970133,-17.959260788301982,-11.191888004807517,0.0901760736200323,4.675655348375585,1.2610443620315968,-0.706373653238157,4.047071103898381,8.504370740746777,4.6214064267205455,-4.023649431157835,-8.214101543971061,-6.546573896479661,-4.38244483145367,-3.945950687117386,-4.102375457022313,-5.338333031734998,-7.065598138994817,-5.381123735634582,-0.5302151936285638,-0.3752238714789704,-9.411048290960014,-19.619427895097346,-19.26628783574144,-7.983879928129165,3.0849415436455807,5.28902580608722,0.7612020720345609,-3.880055398151905,-5.962720035807755,-5.877591343723307,-2.706822605743056,4.007939114464921,10.39912405426011,11.69183812168683,8.324383206876986,3.5846473258059426,-2.0600602782470294,-7.567376912614509,-6.69425193187605,3.4459606750477594,13.35247992519483,12.001395133669591,3.01839340236496
channel_4,-3.729923506780109,-1.091570265141299,0.7208567344110601,0.5612187676525393,-2.063927951499521,-3.8199894668624825,-1.6006876219529829,1.539381899481261,0.6820865975261168,-2.5403387929834174,-2.0053226262410155,2.906709179639912,6.417650940550643,6.654033336317263,8.18942372150225,11.818865140593184,12.134061870975954,8.85888706681109,9.394350512848307,15.197971215397002,16.516788037372113,7.460355130005276,-2.727151521125299,-1.9814809873955368,7.168457721499896,11.917169499754817,7.708356848714678,2.6679994998559176,3.405720833875032,5.176184030460911,-0.1668812006433868,-11.107993103342396,-16.534668087355744,-9.718883905769657,2.340132061757571,8.153521999221155,6.315421914078867,4.319140530701959,5.628715861243311,5.297956073603884,-0.935883415387723,-9.292616868017172,-13.134260878695809,-11.396307900512952,-7.991544378600529,-6.258842620559127,-7.10930343957887,-9.079202766281396,-8.450133331448395,-3.677637921319035,0.0180891948334115,-3.930712211534964,-13.710369666481649,-20.46042618475158,-18.848267570872963,-11.67931763058551,-4.47231086816972,0.4873789872250523,3.5239644499946854,4.035835412348705,1.0504052830057846,-3.175792345287922,-3.765261524715448,0.8194508359893423,5.902803973692632,6.39474176194214,3.0371243071693965,-0.8392567951821679,-5.055011753475269,-8.986740867300236,-6.88478583950007,3.873570085374778,13.942264354467945,12.669191844112625,3.817075290948231
channel_5,-2.119501893701333,3.615389972527255,5.896841199925398,4.102785300982613,-1.324041754509596,-6.173138993124872,-6.496847909964771,-5.219511900316334,-7.34137397274223,-9.99120275426929,-6.0885766625310165,2.36911921454332,5.55351186572073,2.1069146394589584,1.671093433928477,7.727175015745432,11.606850502862546,8.831789102030616,7.540910731775017,12.84044064348843,15.438144090598584,6.701121744608318,-4.7587458472133966,-4.31045766914827,6.852918797044928,13.597137919686164,7.8203577244218625,-3.361830619151677,-10.019151495039072,-11.516272446478665,-14.224704732365716,-20.810442695433945,-24.941483655599697,-19.214375649144955,-6.415767303733067,3.2256097669936503,5.349217878954047,5.165936949034246,7.314739988086569,8.625956536559327,4.510414070890055,-2.251880977115838,-4.98055676321046,-2.5074241150195986,0.7190115167841087,1.328928838659266,-1.0796678216799522,-5.211403789289374,-7.043696371764297,-2.309949141256272,5.742120251618019,6.59003196971126,-4.237056224660442,-16.550371441176555,-16.530557125005146,-3.9245605027996073,8.600867369256573,12.025120809869524,8.720520069215404,3.9305043440437775,-0.8216232765814168,-3.927527368205996,-1.9398267385695915,4.656317250293634,9.480498022233538,7.703932898793842,1.584593774522244,-4.658311240170306,-10.603597857974211,-15.041759317316288,-11.548493971846336,2.3866609019066547,16.410383191969277,18.200157036854677,9.948632638738104
channel_6,5.293233556373596,4.828432264764966,0.8018119808723773,-2.188059549385028,-2.142480581665673,-0.1117949898563271,1.91817959110126,2.5188857110640988,2.462025689061045,4.79029723800163,11.125851223989102,17.94524194592085,19.81893804831271,17.208156600949184,15.986381089815454,17.525707665459176,16.71081291244485,12.507325707374678,11.098046407059604,14.217123775947346,14.463516663237376,8.087809086825073,2.2665804334000854,3.491852164176204,9.120693609651571,15.740648348565404,25.18204623784652,36.6551416398456,42.1449603069163,35.533909754919144,20.54097512199013,6.695390824025085,1.6858716240814262,7.131228894070061,17.159949674125308,22.048098264920768,17.457712850160316,9.670180714104106,7.4482769011408605,8.991985005227205,3.96730130095781,-10.094048432774704,-22.8533764784264,-25.86564513327914,-23.33264947264897,-24.57811270952512,-31.49198498520245,-36.51126651444394,-32.1983541960614,-21.634755117410773,-15.97022200092668,-20.127506742783904,-26.786118278210196,-27.895129910916367,-25.02456576262526,-23.694222307864397,-23.38786135304053,-18.59568562383168,-7.929557308739757,1.7463931031120188,2.5589565161619245,-3.717733374579773,-6.874421228649583,-1.9069059487834268,4.4680296377435695,3.6548449667778415,-4.687833971310166,-14.568550911472972,-19.583592588899105,-15.729572761073356,-4.015420961996519,8.86995081198853,15.897075714848048,15.739696183013365,11.897106818959966
channel_7,-71.29486040256411,-67.85894857484675,-62.20035640870111,-49.12550873524672,-34.295186874201576,-26.759023310062663,-25.808391122480412,-22.55973082373096,-14.49157875854819,-7.3950364872885554,-1.7249305473159842,9.329126607066964,27.1750636155583,45.56686699304869,59.86911850606863,69.21288262997034,73.47195011062168,74.90956437643999,76.84014923512208,75.97464384742482,65.07170727658888,48.74262120962796,44.05485560163911,56.21450632362934,66.26929867392847,54.66571507975835,29.083028538436995,16.42562270657248,28.319758223309822,47.31845368404109,51.72743139176511,41.3331876384534,30.939952451484466,30.564070086927032,40.13999680520292,53.21055727766788,60.50145494916936,57.53531147361378,48.47208363533142,37.57519967212911,23.06670448472141,4.554751761709465,-10.666566821610434,-13.695300570505044,-4.0238380260902105,6.395065950707491,2.29437426990177,-16.080316030690682,-31.379737818149486,-34.27033264801762,-35.79306859070386,-43.30239167882803,-43.320216446236266,-24.955895317847222,-1.642214188955525,8.31991635542709,6.764311087420265,5.236521052112027,4.114931587701675,-2.3184226141408253,-10.631163063330227,-11.559369644802077,-3.9997449792737294,3.050471908587082,2.6183370871061293,-2.585872662746512,-8.415222331380185,-18.094680277335332,-34.0445383878386,-47.64747446722031,-49.703358388300565,-45.54694050481694,-47.164223696785314,-55.46634490424206,-61.40326313058934
channel_8,4.177809228692782,-2.865736685133144,-5.139635968530752,-2.354834739330633,-4.1475395110477615,-10.900509855170796,-12.117349022983316,-5.650599454615906,-1.7158566804809634,-4.045730370950253,-2.820626021527078,7.612840466746094,18.71556680638527,22.51022772874558,22.462750596556244,22.72085791194519,20.27149711500668,15.222533582965031,15.963005455302028,25.44429689528473,33.10921249661764,29.24861958806384,18.215429434450797,9.726064310154564,4.93692014308742,-1.8806443274390856,-11.624996399987824,-16.56236913406514,-11.14726016281222,-3.084437342795213,-5.202697156017768,-15.2490249332906,-14.768247578784749,5.254734203010631,28.28408179627939,32.77461687915801,20.34696048278258,10.17767051916826,10.912823724677107,12.403870751760993,4.517317696823971,-8.335606566461784,-15.47026100817002,-14.29221167907576,-10.785129224338986,-10.97493650104002,-16.041328056912384,-21.853207707656985,-22.14015064383034,-16.445804513020466,-12.8898481979827,-17.551167153509724,-25.7211283185214,-28.848768510740157,-23.753775091108665,-12.463687164353026,-0.3087321622338191,5.767883943995551,3.0783012750251126,-3.698315798367551,-7.692259996082384,-5.919990699649148,-0.3501204229141643,4.756391702993808,6.6664453561211925,5.768484298877283,3.805532997573259,1.5070109667865814,-1.64046565299565,-4.632738925050854,-3.673292032368524,2.34865727534468,7.506994692145625,6.279416763416631,2.0483229123829894
channel_9,-7.877818325148294,-3.581745986594925,2.6897985475758963,7.863977864083565,8.169745021330131,3.036685934430833,-1.8852989501489852,-1.1572888526257108,3.453377486281098,6.725256907263852,7.549239789580915,8.21164882150028,9.089498177389563,9.390066738820066,10.87902107994092,15.018055288581282,18.322317806021704,16.863673041316222,13.771318637474923,15.5122208148347,21.383571672879302,23.269278956555887,16.944509149110285,8.329533204857244,5.342294299762847,7.010545541358297,5.864116212923093,-0.381856309540197,-6.112819543741876,-7.351831265450782,-7.666194535681954,-11.77193387567236,-17.29890811515432,-17.20772023094702,-9.445958774181396,0.0806699876537195,4.976732546858223,5.387162932283217,5.6868051334667244,6.697260806979282,3.867235146244276,-4.609323797325445,-12.251508345704767,-12.195053155549791,-6.9270596596462966,-4.1629027787071,-6.446880144068568,-10.421761468126684,-12.806461115240456,-12.122818672492237,-8.325447341303835,-4.665521776657493,-5.822664688789828,-11.2066052343346,-13.97310455401585,-9.15452787233323,-0.0860087317804351,5.104673219146123,1.8434682371755948,-7.12722314375594,-14.80231751591926,-15.453406623361788,-8.289885944853163,2.5160680616221462,10.927375993136833,13.176564174338028,10.022437923573786,4.72737483782773,-1.0940116500962933,-7.203982882063107,-10.44906334661929,-6.473273765234131,2.351562232630304,7.453706644312396,5.243042223158279
channel_10,-6.049752975790447,-7.843421473849596,-6.970020671121199,-3.495218760932163,1.9071747345676304,6.68005532457334,8.947969280738814,8.612580637361914,5.903520678074636,1.5027703466825495,-2.293000767537537,-3.2615983818789918,-1.7893994218596567,1.0492184141657988,6.402421526842579,13.944129483307236,17.578382937154256,12.697252463376564,6.346827152452309,9.58751268299342,19.290339611331586,19.8588029905577,6.255479098846726,-6.635520810996447,-4.005310575142529,8.922409132474666,16.23411929402939,14.269763909656977,12.75206781859697,15.134849387284005,11.533563751680145,-4.534486476813404,-21.381547981789836,-20.358137192775104,-1.1208518668015546,14.735172796257643,10.584650318671816,-4.4982079125352925,-10.997895546975986,-6.976069437949937,-6.90376895938824,-15.038005258446567,-17.761607686552814,-7.389398079340241,3.810468799331465,2.8325744085439117,-5.4727253887018525,-9.293025766968322,-7.122838398283005,-4.235634628106781,-1.8635273784504407,0.4955067080348053,-1.1643775846363251,-10.04025736637771,-19.59970805095781,-18.161573760138783,-3.892813636833332,11.09126727031222,15.176232583876793,10.425047590090951,6.4838627803024185,6.415618254526132,5.747377819774147,2.453280611813323,-0.3204603217207656,-0.1523922635181853,2.910677941716677,7.856165927077195,10.352410521432846,5.4227333695070925,-2.031698973225514,-0.5510517166716589,8.481681403532178,10.205608649658656,0.29056021971505
