,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
channel_1,0.34698448768906137,0.3812858739003997,0.42692432199053454,0.38013858486751034,0.09930861439829486,-0.3229087981106452,-0.5878916599743382,-0.56632630925489,-0.4518668102727146,-0.4394526670171483,-0.4376379038070222,-0.2567513612993555,0.03490485712611214,0.15362621326847545,0.00995394556769619,-0.10771104204772539,0.11888545154703671,0.5907972406466467,0.8729186887742915,0.7396781341659598,0.4305207084118786,0.27522966804062055,0.29369022534012246,0.30408526034696465,0.22606023933582362,0.12385753634551756,0.06471904002356213,0.03580336529113493,-0.013775950824690499,-0.05830513348774077,-0.01102497238015166,0.05639732182792125,-0.09376112224894757,-0.46313530466457686,-0.6698384732575451,-0.46267129454430833,-0.1197655321858472,-0.06136141223281395,-0.3015567443554888,-0.5460935776718352,-0.6182184123204255,-0.5305954738217539,-0.3356932067683165,-0.1414468239986449,-0.08061877465473287,-0.1082355559140609,-0.05346399120161295,0.1023743546887012,0.27325259764656956,0.4780915621982567,0.6925528593572174,0.6896239363086171,0.3500342746214755,-0.03193540972677295,-0.04189884347323775,0.30476867875189007,0.5429960349867323,0.3611329960755692,0.003918624484439664,-0.13025436577503938,-0.0650672172713462,-0.08327361875304269,-0.2088351674499474,-0.2578299354327478,-0.20970341653709745,-0.16430536367221374,-0.1254876521840168,-0.08599892011005364,-0.1222280312306682,-0.24677276397444733,-0.3480851289582081,-0.35083486344834663,-0.3051389772610804,-0.29723224376883994,-0.3398178228493508
channel_2,0.42608524043917767,0.1407232805794855,-0.04077706179515702,-0.14765074166670505,-0.3803686130812974,-0.8154040821836057,-1.1724728456959574,-1.166651247020786,-0.8867008857529931,-0.4906535239635564,0.10637434331052932,0.8198581665007049,1.104688846110883,0.6011362886842521,-0.21656760547693485,-0.4658139097015949,0.18744668035634113,1.1580492588003422,1.5145929611955398,1.002396340283905,0.3536840560058403,0.32192979389660864,0.7117154740193392,0.7569476834478129,0.16579297393506698,-0.6157281105473813,-1.0549499158059745,-1.1403032379469842,-1.225499791409672,-1.3926673336306752,-1.3051579335883778,-0.8348724516212443,-0.4475471958461207,-0.6080228191763598,-1.08722443348206,-1.2563985967482445,-0.8780508083221913,-0.27149555600108105,0.14796082092010499,0.20151896370466782,-0.06813279026422424,-0.44418826443822346,-0.6182429314701694,-0.520146931757091,-0.44678650415391774,-0.5687122854969087,-0.6426158208477077,-0.507108990456449,-0.3029517504462894,-0.012250735236905815,0.4358153868358325,0.5790197394889743,-0.04959306643237025,-0.837195728208168,-0.6259240170622475,0.5967423591566965,1.4951724068875696,1.095763313043222,0.0016152061738854947,-0.49490174919943924,-0.0705040121442447,0.4525825895916641,0.406578176934009,0.027927817327581074,-0.1607093514857846,-0.051385116627160644,0.15246921785246656,0.26151214776313236,0.18413974112532436,-0.02101578036144231,-0.15444099873432976,-0.09793380182470915,0.01577313967516253,-0.08339604542163334,-0.5145099982724708
channel_3,1.1938502913594486,1.0279886297258372,0.7550607632230478,0.4158898564680258,-0.1422934448473511,-0.8862445152671309,-1.3744751547003888,-1.2055902081346217,-0.5308681344347145,0.19926932321256716,0.8163888406579378,1.3651324586209606,1.6353954226228806,1.3229044352289336,0.6877079682772976,0.5368840104507101,1.2913519237010176,2.3027343110331984,2.439907987927358,1.4379580150299822,0.3268335298385776,0.22305344034179414,0.9872711143461138,1.463366432788512,0.8857179954896115,-0.30490185959025307,-1.0957672454023053,-1.1219850311130757,-0.9482766197076185,-1.113907121697665,-1.372460039443727,-1.2335189594915603,-0.8408212272564121,-0.7530595805312776,-1.078364027274059,-1.370816762914386,-1.2932416883734197,-0.9456487701726572,-0.5802608968652084,-0.3626969998566511,-0.41668391042139846,-0.7390461144279514,-1.0348121740250065,-1.007584400078207,-0.7851903556905026,-0.7120310736047215,-0.9090243173338016,-1.2666581648645596,-1.4724973142496258,-1.046874331154219,-0.01531373682569411,0.6581143068071805,0.19901118339280294,-0.6872793834359222,-0.6358574576182705,0.4659121823841719,1.3231088527821513,0.9917841300052881,0.009690844050241844,-0.5014092625870232,-0.2806450493737365,0.05117497949391055,0.04139350066694922,-0.20314610748479867,-0.501879877203395,-0.81452633146153,-0.9983773643337781,-0.8536634793123191,-0.4009930386206701,0.175593902659571,0.722324394046879,1.0688921126018327,1.0012623694995095,0.4377212391352105,-0.42105253680949695
channel_4,0.864646803488678,1.0294492300233438,1.120768760737692,0.7584670331520836,-0.2397843521334819,-1.388226523696767,-1.811936553676761,-1.2221825343619255,-0.2821025188287893,0.2555267884073195,0.4151283011912895,0.6537630604861421,0.9724155380241573,0.9061330725026098,0.37900142689617816,0.08138174406214677,0.6645761418733679,1.6933622572037128,1.9128423963102177,0.8685377583988054,-0.28463490297003363,-0.22717312087811167,0.7583000883967708,1.2256149868106194,0.4491037795725707,-0.8207150849991777,-1.438307751838032,-1.228180684631464,-0.9875524850189425,-1.2725478638076697,-1.7175637305208362,-1.7622714588875277,-1.4839869882032912,-1.31818253676832,-1.395670707732441,-1.545596063227386,-1.6577133276234612,-1.7132076030889802,-1.619163493606208,-1.3068981283107095,-0.9766128370949789,-0.9486366679037223,-1.1721433566445434,-1.210729552249082,-0.8730198164635031,-0.5347390303311453,-0.690272041830595,-1.3424123976500837,-1.83505327497707,-1.4052492374029137,-0.1748079881155036,0.7089559598477827,0.4272349715304187,-0.354171325799008,-0.31241653503912287,0.749829383820501,1.6074834528447859,1.2180057326696165,0.07548383488833832,-0.5026526388467853,-0.08520529189043179,0.563608514168468,0.7062986726719378,0.39946970830554546,0.05090528531904201,-0.12424671474859637,-0.10601682433192888,0.03777066802034015,0.20002893638668953,0.3901084490927026,0.7369009230421841,1.1782045829643861,1.3152571991921898,0.7683228299991287,-0.31047849454649007
channel_5,0.73931945423228,0.6228403373699942,0.4767564010518936,0.1401962298997841,-0.5075512334431511,-1.1793433051232212,-1.346477346230238,-0.8864072301606161,-0.21039845882102992,0.3142423446529337,0.6757332623340954,0.9396413360027793,1.038015422805989,0.9013901749450787,0.6501124055481039,0.6623563060646771,1.2949568783203427,2.230560366103832,2.4393089279949733,1.4323096898688088,0.1699389963533465,-0.08700820917787461,0.5665009719399966,0.9796320180150876,0.54301660012435,-0.25787360009835675,-0.7412887582786318,-0.8920584206607611,-1.1408893761530816,-1.5729052524540528,-1.7670144295828274,-1.4711544572317554,-1.0305549691437441,-0.8997590259722328,-1.0425362434127643,-1.1105829525554805,-0.9513746629596154,-0.6709085374829656,-0.4609053658290406,-0.5544398860620042,-1.0415151755486896,-1.5902303771516766,-1.7033362483234926,-1.3752076741816777,-1.0994450286819892,-1.1365709706893152,-1.267703394429381,-1.2942140483958744,-1.1658864117903835,-0.7161764129126571,-0.013419829698381942,0.2636536628994072,-0.32403149676105214,-1.0164877945818256,-0.670721649973559,0.615889341325075,1.539134608976666,1.2744705038068864,0.4208148909391988,-0.004668155775565428,0.10174932161013309,0.16971890746191012,0.017945735728094738,-0.13139141037843846,-0.33286917246114134,-0.746578659422624,-1.0512139778377703,-0.7912407470086176,-0.1022211542353341,0.48138686466570557,0.7401544608428555,0.860842097542649,0.9230847133675095,0.6530646163644974,-0.11833265901783209
channel_6,2.585738865668442,2.359575606619465,2.4470418371316245,2.715998161535079,2.2726597755875657,0.8031607206054312,-0.5768421037585156,-0.6090575595109323,0.503009127777224,1.530714558237051,1.849924071501406,1.899936807530659,2.120994076800762,2.1541444638866154,1.5294401433097524,0.7599854767640754,0.9438900513542355,2.1293695700284814,2.9185996599583883,2.2712381902289698,1.0038143563175317,0.6583921666204072,1.3431103744519726,1.649890478951681,0.6176980051155625,-1.0206860095463108,-1.8586293278197608,-1.61932710474453,-1.2572472803275756,-1.4076276819518518,-1.6841822176245678,-1.6410440939497686,-1.4823863167645732,-1.5700718413290813,-1.9735344686573633,-2.606174503902816,-3.193259253227896,-3.2217403257290993,-2.5350552062395493,-1.8080237838451527,-1.8042928291528137,-2.331593058929129,-2.6139253014940906,-2.464565005260734,-2.2553004962349656,-2.005334841515311,-1.523805199957325,-1.1716422359999035,-1.344839050942913,-1.5359380192354044,-1.0853748660656326,-0.47763483388587785,-0.6732267373672176,-1.4087224169781154,-1.3642963900671212,-0.09109962697808523,1.2116408206714935,1.2110084556372325,0.08789225126634405,-0.8571116524452301,-0.8504933440541461,-0.3221889137141401,-0.13688425176839936,-0.5944096497750438,-1.1677837269115807,-1.1103557113951845,-0.37604553256643325,0.2541042095926704,0.2573869609024318,0.18248536196572515,0.772050908983525,1.6772367443507068,1.806275506528872,0.7651885366369559,-0.6477356760563583
channel_7,-3.168926904960788,-2.2400239225569853,-1.4853980392352317,-1.2002170122611997,-1.328330234229185,-1.8112469476116875,-2.3107901666204285,-1.9539881758698834,-0.14295923913780467,2.451336715546502,4.392419263117669,5.099200404240582,5.196315720112024,4.970460337406466,3.6789385051158217,1.3527843337125076,0.05143239737041944,1.5811357632086578,4.636966643975703,6.095910587461051,4.947547174688085,3.1259628126784356,2.337441056347016,2.003518215289674,1.0143267548799417,-0.15807587316874028,-0.33650832518960616,0.2993367533764073,0.49630489003455913,-0.009090069804157344,-0.17340475545709721,0.4013027121304452,0.5135021291975024,-0.8332109825628264,-2.7062747340674247,-3.575837644703283,-3.458898635653439,-3.304502957243045,-3.298305437268659,-3.311687364348459,-3.6928036236564186,-4.133248738691379,-3.5847641920685573,-2.5708689317347813,-3.0622834579449845,-4.806778589493311,-4.801900774039749,-1.8874043097021127,1.1492595812807596,1.6193369477378754,0.4082530612221708,-0.19899081516721492,0.07845122544894606,0.06494677838527443,-0.5778805401997416,-1.2606685775163935,-1.6225117443651365,-1.6798719016036452,-1.4147895942942903,-0.796395604333772,0.00014344897775685092,0.6315399755461857,0.9020702442991861,0.9943985487458664,1.1374704185138291,1.1665585000470298,0.7957674062745387,0.024264963407134948,-0.9226355370864769,-1.590872666115255,-1.4513485109275177,-0.6539991266027005,-0.21770865006752102,-0.883253433252501,-2.173060637002397
channel_8,0.6193265572111009,1.789306007866938,2.3722222180390444,1.7040591596856354,-0.13983772332720462,-2.415027520996955,-3.893532398931945,-3.6872898094354505,-2.2828814176488823,-1.0494727450552979,-0.5419500784286931,-0.12169257017094946,0.6094903037526361,0.938998080854447,0.09128231088783674,-1.3867183751368979,-1.9817700895871986,-1.0631334778484332,0.19550426160606862,0.30457673130416135,-0.5117251980502752,-0.7188476831883421,0.17416987493733027,0.8765751621963247,0.3201733137987327,-0.7415289676748653,-0.9668419587500444,-0.39027074243105,-0.012456587111061922,-0.020603681576015866,0.26644184737309834,0.9367090361256413,1.192072628157455,0.5693939068073897,-0.45320250607873613,-1.200499706786807,-1.459281958713933,-1.241408996361065,-0.5134683840329938,0.47890367871865164,1.1007405213718089,0.996754072164253,0.45936530404017445,-0.15868286158509984,-0.7634464983670427,-1.0992560900986124,-0.9177854389360776,-0.6189676123855098,-0.6837951511434562,-0.6412638891017607,0.20075104070261265,1.255276181189428,1.2474821688093733,0.21320014121907577,-0.4782019961870693,-0.16527705695681955,0.36421806360046977,0.3508169821681957,0.09638118096368159,0.14484897811524794,0.3400793344824592,0.258568751371635,0.01635241295743599,0.05701039376306252,0.449631093125636,0.9238298104586351,1.3270709822791986,1.5937616821722462,1.6811177172889606,1.8430014412850577,2.3211546070869,2.6273909287622956,1.9456204478668335,0.35610568092450656,-1.0580557097377254
channel_9,1.4193715525294315,1.2165363260677649,0.8722235808521525,0.491472453777118,0.000855026454847888,-0.6709512951607377,-1.258496084428563,-1.3524746556434166,-0.9454008931028013,-0.35325000727611044,0.3248151591959896,1.0986340501983256,1.5813045040957576,1.2913957538155334,0.40862325601979327,-0.30526194388048955,-0.2471428882673869,0.5555725450202448,1.4278676811916262,1.5824875305754764,1.026548092152358,0.6361830137970594,0.9895975284738767,1.5241247442382642,1.2499780507452327,0.05036096823145131,-1.176125687742639,-1.6548880241707742,-1.5358545902749827,-1.3464519216347122,-1.1527643825278893,-0.7498154333768192,-0.346534461596549,-0.44414056662344487,-1.0814060074148002,-1.6809919999828133,-1.7315543163569518,-1.29728986614442,-0.7619677042831008,-0.3843267764788635,-0.2778166720689443,-0.5166932895194971,-0.9640036380836452,-1.252154470658565,-1.228361477340894,-1.1109170621812603,-1.0284390701145598,-0.9001530210800173,-0.7971954611251997,-0.7476553442969115,-0.39426924654938156,0.3173174094714081,0.6122478194408442,0.06867098110883144,-0.37661724462011187,0.2397872282402718,1.2988743061402686,1.478296375540479,0.6377639063250319,-0.20681996815553036,-0.38980381994616164,-0.18866923977949107,-0.07928265254784192,-0.13316348572553469,-0.20661079926378684,-0.21794838664925464,-0.1194241271742095,0.10078384843982495,0.34592325907336857,0.5426066248842712,0.75800592890412,0.9926117550125131,1.0485593948634282,0.7841779253414145,0.27300961893436565
channel_10,1.265587544301018,1.4174664821131517,1.2273041801400795,0.9236183152805874,0.5641327645750126,-0.14697585040295094,-1.1618360950584445,-1.7438688403669254,-1.3641677797279024,-0.48843482199356497,0.12590326969293825,0.4679267682178125,0.9523931739885235,1.4547671113572163,1.4199311999128905,0.8462251127188372,0.5320612313174491,1.0808579836063197,1.979186282694853,2.1374877605029874,1.3127913449221178,0.4569545166564417,0.5150345497759743,1.2855181937976305,1.6291730058145866,0.6927132706761295,-1.1071704368161277,-2.467716017880621,-2.6112304275041187,-1.9074403731737493,-1.0339514654728021,-0.22114239838616975,0.4165487034407325,0.4706665507340425,-0.3863921743608456,-1.8297538662402952,-2.96354321224389,-3.087804299431069,-2.3476735874114736,-1.4611743860764939,-0.9277817839999535,-0.7711513194455131,-0.7737707288998897,-0.6424576842511927,-0.29297704048007134,-0.10251499837229182,-0.4653190774412846,-1.1825329589261124,-1.6490889852826434,-1.4231763196942218,-0.5423283212952595,0.3222826774794923,0.29964119164357333,-0.5079429148209638,-0.8253174399439642,0.10368942258368936,1.309294379833774,1.4105950839338621,0.49118309621786127,-0.22645964828238374,-0.13206485263723608,0.20739263581027217,0.0784614527738086,-0.47580580493826397,-0.8700088338062955,-0.6849283433160358,-0.018774476721866832,0.6962773330599455,1.1379501045396125,1.3733468669155222,1.6453904331571731,1.9209704435075297,1.8681559113499926,1.2701931696057551,0.25701154869113935
channel_11,2.174738396170947,2.0352345378678622,2.1881588166173103,2.3560596500834547,2.3533610287297093,2.333665970047863,2.625021094525547,3.289611873004774,3.9255525286781063,4.165244508599269,4.23559999425951,4.510023606305102,4.6361236604560405,3.89411465925411,2.4376657624131988,1.3734618175796391,1.4969623286906668,2.466817205987207,3.208750996712989,2.8869333623907734,1.5902765691087666,0.13320511742204158,-0.8520652407056972,-1.495401259297868,-2.291468382381886,-3.3279210251801805,-4.219891382319742,-4.7491831462478995,-5.058676087000253,-5.136261373709919,-4.7345932198716705,-3.9958586297002743,-3.5887160102770603,-3.9628759879834723,-4.791890729351702,-5.347408206451462,-5.265626522506634,-4.821362127311991,-4.542888534866412,-4.649095534419318,-4.852116070235668,-4.714206161542803,-4.169072939450125,-3.612305948497111,-3.4107248786723714,-3.3072297907773622,-2.6188832407626874,-1.357717740287475,-0.5644840458114923,-0.7713193041265051,-0.9550966792734541,-0.14500056547679419,0.9155297639724015,1.0776652567834053,0.7361286970267589,1.0517276261038264,2.0759436293536115,2.847616758575721,2.802455062444092,2.305062524197941,2.047531544798031,2.2894562699599237,2.66012637298361,2.662234205986978,2.2756273579451975,1.91480138398213,1.8942824189723901,2.131316212944151,2.327883385126331,2.3247853598632675,2.240622999164113,2.250417905689525,2.3481536530095646,2.455150531984831,2.564492920180469
channel_12,1.2524515450995515,1.418322823470044,1.7624354860595768,1.5516266191880037,0.253192023613308,-1.6076492717002313,-2.7826498235972443,-2.50469278429162,-1.2878944938753525,-0.2819453033822169,0.12309510010340315,0.48744311935190837,1.0501966924705783,1.0893313069012223,0.0013769847116829048,-1.548779709352208,-2.129852437572105,-1.1793924015925037,0.1722527867376216,0.31012751706104413,-0.8879534177564058,-1.921425061036325,-1.6324408385136826,-0.6555019350675859,-0.6176577525173284,-2.180146068227151,-4.205772939364887,-5.068990315518675,-4.440452609722835,-3.1172914785613544,-1.5395600193873453,0.29216404517974026,1.6817842940693555,1.5598087085385945,0.09307953115086895,-1.2425726014417007,-1.371887576816252,-0.6112135781202198,0.041507679088156654,0.04111557896888192,-0.3049487224746529,-0.25540977550427785,0.5309288667842827,1.3598379703022354,1.0159907949446814,-0.554809405983018,-1.7236470643949324,-1.3130681047717685,-0.24227936085942806,0.2619184701294201,0.5714676813486913,1.1418536935980819,1.042721563076919,-0.05399257205918036,-0.4673843030461416,0.9180519591090484,2.5763953664918082,2.627454283975812,1.5802356727148277,1.1806183596178763,1.6634018253398584,1.7460999938217705,0.8753141848263081,-0.03299279843908147,-0.12060729271147046,0.4392746587535344,1.137869956806426,1.6930590125817429,1.948673749683924,2.1543462402682465,2.905764701086794,3.9669392341378154,4.054543652314591,2.6327817282162203,0.8205033398452688
