index,timeStamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16
24,590983.1899069,92440.53125,-153821.625,-127513.28125,-187500.015625,-176750.109375,-167185.609375,-136095.53125,-167715.203125,-178147.875,-175458.25,-123220.8046875,-144729.15625,-187500.015625,93063.9453125,93065.21875,93093.875
25,590983.2410977,83499.4140625,-154864.3125,-128670.6796875,-187500.015625,-178814.09375,-171341.8125,-139429.734375,-168591.4375,-178238.640625,-175410.75,-123318.9765625,-144775.015625,-187500.015625,93064.1953125,93065.375,93094.1640625
26,590983.2411665,89562.8828125,-154038.234375,-127808.28125,-187500.015625,-177068.390625,-168754.953125,-136630.109375,-167980.4375,-178480.6875,-176176.5,-124026.5,-144913.9375,-187500.015625,93101.65625,93102.859375,93131.671875
27,590983.2411744,89315.9140625,-154333.0,-128053.1640625,-187500.015625,-177836.9375,-168819.1875,-137838.046875,-168101.375,-177992.640625,-174976.109375,-122782.4453125,-144639.171875,-187500.015625,93043.9609375,93045.1484375,93073.9375
28,590983.2411819,83668.3203125,-154686.359375,-128527.8515625,-187500.015625,-178357.125,-171342.53125,-138713.984375,-168519.1875,-178533.0625,-176135.84375,-124077.3046875,-144941.984375,-187500.015625,93099.5546875,93100.8515625,93129.703125
29,590983.2412058,92436.9609375,-153815.703125,-127509.9296875,-187500.015625,-176741.53125,-167175.265625,-136084.078125,-167713.59375,-178145.125,-175459.453125,-123222.4609375,-144726.828125,-187500.015625,93062.09375,93063.3671875,93092.21875
30,590983.2725736,83509.8046875,-154858.515625,-128665.9609375,-187500.015625,-178806.734375,-171320.734375,-139420.375,-168586.625,-178232.140625,-175400.21875,-123308.40625,-144770.90625,-187500.015625,93060.0546875,93061.2890625,93090.1875
31,590983.2726181,89494.2578125,-154036.3125,-127808.7734375,-187500.015625,-177068.578125,-168764.078125,-136633.59375,-167978.953125,-178478.546875,-176173.859375,-124025.6484375,-144912.265625,-187500.015625,93096.8046875,93098.1015625,93126.84375
32,590983.2726289,89344.6796875,-154324.09375,-128045.3203125,-187500.015625,-177822.796875,-168795.140625,-137816.515625,-168094.75,-177987.125,-174971.359375,-122773.21875,-144634.765625,-187500.015625,93037.234375,93038.421875,93067.140625
33,590983.2726385,83618.9921875,-154686.34375,-128527.9375,-187500.015625,-178359.96875,-171346.328125,-138720.734375,-168519.71875,-178529.375,-176129.046875,-124069.796875,-144938.8125,-187500.015625,93095.578125,93096.890625,93125.59375
34,590983.272648,92439.6875,-153810.59375,-127505.546875,-187500.015625,-176734.109375,-167172.46875,-136073.59375,-167711.640625,-178144.25,-175460.90625,-123222.328125,-144726.34375,-187500.015625,93061.46875,93062.765625,93091.484375
35,590983.3156172,83548.2265625,-154855.015625,-128662.5625,-187500.015625,-178802.890625,-171312.734375,-139416.375,-168584.796875,-178227.40625,-175394.9375,-123299.1328125,-144768.734375,-187500.015625,93061.5078125,93062.71875,93091.5546875
36,590983.3156789,89473.1875,-154037.109375,-127811.234375,-187500.015625,-177071.375,-168774.171875,-136639.453125,-167982.328125,-178477.96875,-176173.5625,-124026.765625,-144911.8125,-187500.015625,93096.8046875,93097.9921875,93126.8671875
37,590983.3157106,89372.9609375,-154316.828125,-128040.8984375,-187500.015625,-177812.3125,-168779.390625,-137802.421875,-168091.25,-177983.5,-174969.203125,-122769.4140625,-144631.96875,-187500.015625,93036.609375,93037.7265625,93066.6328125
38,590983.315717,83578.40625,-154687.609375,-128533.078125,-187500.015625,-178364.734375,-171354.21875,-138731.0,-168523.34375,-178525.0,-176123.515625,-124065.640625,-144935.265625,-187500.015625,93093.5390625,93094.6796875,93123.515625
39,590983.315723,92439.8203125,-153806.109375,-127505.234375,-187500.015625,-176726.84375,-167167.3125,-136064.140625,-167712.5,-178141.59375,-175462.25,-123225.125,-144723.140625,-187500.015625,93059.453125,93060.59375,93089.3828125
40,590983.3554853,83539.9609375,-154851.09375,-128661.1796875,-187500.015625,-178798.40625,-171299.828125,-139411.5625,-168584.6875,-178219.84375,-175386.578125,-123290.2578125,-144762.96875,-187500.015625,93058.4921875,93059.609375,93088.421875
41,590983.3556082,89425.4609375,-154038.546875,-127815.390625,-187500.015625,-177076.6875,-168791.71875,-136651.328125,-167987.4375,-178475.109375,-176173.75,-124029.9609375,-144909.15625,-187500.015625,93093.7890625,93094.9921875,93123.7578125
42,590983.3556223,89397.4765625,-154308.953125,-128032.578125,-187500.015625,-177798.9375,-168752.234375,-137784.3125,-168087.53125,-177978.875,-174965.703125,-122766.9375,-144629.359375,-187500.015625,93032.1171875,93033.28125,93062.0
43,590983.3556311,83552.9921875,-154689.03125,-128534.3359375,-187500.015625,-178370.203125,-171363.09375,-138742.734375,-168525.921875,-178520.046875,-176116.140625,-124060.96875,-144932.265625,-187500.015625,93090.8125,93092.1328125,93120.8515625
44,590983.3556743,92437.1171875,-153802.9375,-127502.7734375,-187500.015625,-176722.296875,-167164.515625,-136059.375,-167712.6875,-178141.546875,-175465.015625,-123229.328125,-144723.484375,-187500.015625,93058.8046875,93059.96875,93088.734375
45,590983.3956065,83584.6875,-154848.296875,-128659.65625,-187500.015625,-178795.0,-171288.84375,-139407.65625,-168584.484375,-178215.828125,-175379.90625,-123284.578125,-144760.40625,-187500.015625,93056.75,93057.953125,93086.7265625
46,590983.3957655,89405.390625,-154041.09375,-127820.953125,-187500.015625,-177081.53125,-168804.359375,-136660.3125,-167993.078125,-178475.171875,-176174.265625,-124031.8671875,-144908.859375,-187500.015625,93093.875,93095.21875,93123.9375
47,590983.3957824,89406.9296875,-154303.859375,-128031.0859375,-187500.015625,-177790.296875,-168736.53125,-137771.859375,-168087.625,-177976.6875,-174964.84375,-122766.4609375,-144627.1875,-187500.015625,93033.65625,93034.8671875,93063.6328125
48,590983.3957947,83526.8828125,-154690.859375,-128540.65625,-187500.015625,-178375.578125,-171368.765625,-138752.40625,-168533.25,-178515.359375,-176111.734375,-124056.9453125,-144928.546875,-187500.015625,93089.359375,93090.609375,93119.3984375
49,590983.3958051,92427.703125,-153799.625,-127503.4453125,-187500.015625,-176716.515625,-167160.875,-136052.765625,-167715.59375,-178139.09375,-175468.03125,-123233.03125,-144721.203125,-187500.015625,93055.609375,93056.8359375,93085.609375
50,590983.4351735,83577.9296875,-154843.671875,-128656.8671875,-187500.015625,-178788.96875,-171270.75,-139400.515625,-168584.6875,-178209.234375,-175372.296875,-123277.203125,-144756.453125,-187500.015625,93052.28125,93053.4609375,93082.2734375
51,590983.4353593,89360.484375,-154042.34375,-127824.53125,-187500.015625,-177086.71875,-168821.859375,-136671.75,-167997.34375,-178472.40625,-176173.484375,-124033.1640625,-144906.890625,-187500.015625,93092.0859375,93093.4765625,93122.171875
52,590983.4354576,89443.453125,-154297.328125,-128024.5078125,-187500.015625,-177780.03125,-168719.015625,-137757.828125,-168083.671875,-177972.90625,-174962.5,-122765.2578125,-144625.421875,-187500.015625,93035.109375,93036.40625,93065.109375
53,590983.4354734,83498.09375,-154690.171875,-128540.390625,-187500.015625,-178378.484375,-171376.453125,-138760.09375,-168532.53125,-178510.90625,-176105.578125,-124052.7890625,-144926.453125,-187500.015625,93088.8046875,93089.984375,93118.796875
54,590983.4354894,92425.9140625,-153795.484375,-127499.7578125,-187500.015625,-176711.3125,-167158.90625,-136047.46875,-167713.359375,-178136.921875,-175468.640625,-123235.4296875,-144719.390625,-187500.015625,93055.5234375,93056.7265625,93085.5390625
55,590983.4819676,83615.953125,-154839.8125,-128653.2421875,-187500.015625,-178785.03125,-171263.359375,-139397.140625,-168582.984375,-178203.734375,-175366.0625,-123272.21875,-144752.25,-187500.015625,93052.5,93053.6171875,93082.3671875
56,590983.482003,89360.484375,-154042.40625,-127825.625,-187500.015625,-177088.296875,-168829.671875,-136676.53125,-168000.703125,-178469.890625,-176173.046875,-124034.5703125,-144904.734375,-187500.015625,93093.8125,93095.015625,93123.78125
57,590983.4820183,89516.1640625,-154293.09375,-128021.4453125,-187500.015625,-177772.3125,-168703.390625,-137746.515625,-168083.75,-177970.84375,-174961.28125,-122764.1875,-144623.609375,-187500.015625,93037.59375,93038.78125,93067.609375
58,590983.4820311,83515.28125,-154691.859375,-128544.703125,-187500.015625,-178383.78125,-171386.8125,-138770.828125,-168537.5,-178508.109375,-176102.421875,-124050.3515625,-144923.59375,-187500.015625,93094.1875,93095.421875,93124.2734375
59,590983.4820513,92434.859375,-153793.546875,-127501.4375,-187500.015625,-176707.609375,-167157.828125,-136042.65625,-167716.8125,-178136.671875,-175472.65625,-123239.625,-144718.046875,-187500.015625,93058.15625,93059.3203125,93088.0859375
60,590983.5269569,83645.640625,-154836.5625,-128653.828125,-187500.015625,-178781.234375,-171251.109375,-139392.71875,-168584.1875,-178199.890625,-175360.828125,-123266.3203125,-144750.03125,-187500.015625,93055.34375,93056.5,93085.25
61,590983.5270237,89305.703125,-154044.421875,-127832.6015625,-187500.015625,-177094.28125,-168848.09375,-136688.15625,-168007.296875,-178466.90625,-176174.015625,-124036.21875,-144902.34375,-187500.015625,93092.1796875,93093.359375,93122.125
62,590983.5270307,89530.9609375,-154285.703125,-128016.6875,-187500.015625,-177760.390625,-168685.671875,-137730.015625,-168082.84375,-177965.21875,-174960.09375,-122762.3515625,-144620.03125,-187500.015625,93035.46875,93036.5859375,93065.421875
63,590983.5270363,83489.015625,-154691.90625,-128545.8671875,-187500.015625,-178385.46875,-171387.640625,-138775.796875,-168542.953125,-178501.71875,-176096.921875,-124043.421875,-144920.734375,-187500.015625,93091.4140625,93092.6015625,93121.3671875
64,590983.5270415,92438.5859375,-153792.96875,-127499.9609375,-187500.015625,-176706.046875,-167161.25,-136043.15625,-167719.640625,-178135.578125,-175475.5,-123244.390625,-144719.03125,-187500.015625,93059.140625,93060.28125,93089.046875
65,590983.5501146,83717.6328125,-154834.09375,-128649.6015625,-187500.015625,-178777.703125,-171241.78125,-139388.703125,-168584.4375,-178195.859375,-175356.03125,-123263.3671875,-144748.40625,-187500.015625,93058.0234375,93059.25,93087.9765625
66,590983.550176,89282.3203125,-154046.125,-127833.828125,-187500.015625,-177098.375,-168862.3125,-136698.15625,-168010.640625,-178466.625,-176176.046875,-124037.71875,-144902.5,-187500.015625,93094.2109375,93095.3984375,93124.1875
67,590983.5501886,89579.6640625,-154281.28125,-128011.7265625,-187500.015625,-177751.71875,-168665.90625,-137718.015625,-168080.421875,-177963.96875,-174958.09375,-122763.3125,-144618.734375,-187500.015625,93034.421875,93035.6484375,93064.4140625
68,590983.5501995,83428.4921875,-154691.6875,-128548.4375,-187500.015625,-178388.984375,-171393.578125,-138784.0625,-168544.3125,-178499.0625,-176091.5625,-124039.6171875,-144917.421875,-187500.015625,93090.03125,93091.2578125,93119.984375
69,590983.5502261,92426.7421875,-153786.96875,-127498.3984375,-187500.015625,-176697.484375,-167156.609375,-136033.8125,-167718.796875,-178132.09375,-175476.390625,-123246.2421875,-144713.671875,-187500.015625,93054.46875,93055.609375,93084.421875
70,590983.599337,83701.3359375,-154827.140625,-128647.078125,-187500.015625,-178769.09375,-171225.0,-139378.75,-168583.546875,-178185.78125,-175346.421875,-123252.1015625,-144740.328125,-187500.015625,93051.4296875,93052.6171875,93081.4453125
71,590983.5994787,89228.6328125,-154046.484375,-127839.75,-187500.015625,-177103.0,-168879.1875,-136708.1875,-168017.171875,-178461.84375,-176175.953125,-124038.2578125,-144898.890625,-187500.015625,93090.453125,93091.6171875,93120.4296875
72,590983.5995021,89599.8515625,-154272.25,-128006.1171875,-187500.015625,-177738.53125,-168646.53125,-137699.53125,-168078.53125,-177957.390625,-174957.5,-122759.265625,-144614.5625,-187500.015625,93033.9296875,93035.15625,93063.9453125
73,590983.599527,83433.5390625,-154694.03125,-128552.1484375,-187500.015625,-178395.484375,-171406.46875,-138796.421875,-168549.828125,-178492.3125,-176087.484375,-124035.125,-144914.0,-187500.015625,93089.765625,93091.015625,93119.7578125
74,590983.5995727,92435.390625,-153783.828125,-127495.625,-187500.015625,-176692.65625,-167154.8125,-136027.078125,-167720.09375,-178131.421875,-175481.828125,-123250.421875,-144715.4375,-187500.015625,93057.890625,93059.09375,93087.84375
75,590983.6473234,83744.3671875,-154824.09375,-128642.671875,-187500.015625,-178765.40625,-171213.375,-139374.28125,-168582.375,-178182.09375,-175341.859375,-123246.0234375,-144739.171875,-187500.015625,93053.125,93054.40625,93083.0546875
76,590983.6474064,89212.046875,-154046.609375,-127839.9296875,-187500.015625,-177105.078125,-168888.234375,-136714.25,-168019.6875,-178460.46875,-176175.421875,-124039.484375,-144897.484375,-187500.015625,93091.6875,93092.8671875,93121.6796875
77,590983.6474144,89610.15625,-154265.296875,-127999.2734375,-187500.015625,-177727.078125,-168626.453125,-137684.25,-168075.734375,-177952.9375,-174953.703125,-122756.3203125,-144611.296875,-187500.015625,93028.875,93029.96875,93058.828125
78,590983.6474219,83362.796875,-154692.578125,-128552.484375,-187500.015625,-178397.4375,-171409.921875,-138802.984375,-168551.171875,-178486.921875,-176080.53125,-124028.6484375,-144909.984375,-187500.015625,93085.2890625,93086.5234375,93115.2890625
79,590983.6474283,92421.78125,-153780.140625,-127493.90625,-187500.015625,-176686.9375,-167151.03125,-136019.75,-167720.859375,-178129.015625,-175483.640625,-123252.90625,-144712.25,-187500.015625,93054.0703125,93055.296875,93084.0859375
80,590983.6925538,83701.25,-154817.53125,-128637.7109375,-187500.015625,-178757.25,-171193.0625,-139363.90625,-168579.453125,-178175.390625,-175333.40625,-123236.7265625,-144734.46875,-187500.015625,93048.0546875,93049.21875,93078.046875
81,590983.692699,89134.640625,-154047.375,-127843.28125,-187500.015625,-177110.3125,-168907.5,-136726.0625,-168022.875,-178457.09375,-176174.140625,-124039.953125,-144894.84375,-187500.015625,93085.3125,93086.4765625,93115.3359375
82,590983.692727,89636.578125,-154258.328125,-127993.53125,-187500.015625,-177715.75,-168606.109375,-137667.875,-168072.203125,-177949.03125,-174951.578125,-122754.5703125,-144608.640625,-187500.015625,93026.578125,93027.7109375,93056.5234375
83,590983.6927354,83316.734375,-154693.234375,-128554.828125,-187500.015625,-178400.65625,-171413.625,-138809.65625,-168553.34375,-178482.90625,-176074.75,-124023.3671875,-144907.515625,-187500.015625,93083.4375,93084.6875,93113.5
84,590983.6927422,92418.5390625,-153777.8125,-127493.28125,-187500.015625,-176683.3125,-167150.75,-136016.375,-167720.3125,-178128.09375,-175485.3125,-123256.0546875,-144712.171875,-187500.015625,93052.125,93053.3515625,93082.1640625
85,590983.7152959,83760.8828125,-154815.71875,-128635.96875,-187500.015625,-178754.171875,-171183.859375,-139361.0,-168578.09375,-178170.671875,-175327.109375,-123231.8515625,-144732.1875,-187500.015625,93047.984375,93049.1953125,93077.9375
86,590983.7154401,89133.3671875,-154051.78125,-127846.7734375,-187500.015625,-177116.75,-168921.671875,-136737.890625,-168026.875,-178458.34375,-176175.84375,-124043.53125,-144896.5625,-187500.015625,93089.671875,93090.921875,93119.6484375
87,590983.7154776,89665.9453125,-154254.171875,-127986.9375,-187500.015625,-177707.125,-168588.84375,-137656.59375,-168069.65625,-177949.0625,-174950.75,-122757.2109375,-144609.125,-187500.015625,93028.0703125,93029.3046875,93058.0234375
88,590983.7154905,83298.625,-154692.953125,-128553.84375,-187500.015625,-178403.25,-171420.171875,-138817.140625,-168555.265625,-178480.09375,-176069.3125,-124018.4765625,-144906.1875,-187500.015625,93083.328125,93084.640625,93113.3203125
89,590983.7156092,92404.6171875,-153774.0625,-127489.1015625,-187500.015625,-176677.734375,-167148.296875,-136013.03125,-167718.953125,-178126.5,-175486.703125,-123259.4296875,-144710.6875,-187500.015625,93049.3515625,93050.5390625,93079.328125
90,590983.763431,83756.5234375,-154809.09375,-128629.9765625,-187500.015625,-178745.515625,-171163.421875,-139350.390625,-168574.703125,-178165.21875,-175317.109375,-123226.0390625,-144727.828125,-187500.015625,93043.5859375,93044.8359375,93073.6484375
91,590983.7635687,89051.0078125,-154050.6875,-127848.0859375,-187500.015625,-177118.6875,-168934.953125,-136745.515625,-168027.875,-178453.46875,-176172.5,-124040.2265625,-144892.125,-187500.015625,93082.1875,93083.4140625,93112.203125
92,590983.7636771,89709.3046875,-154248.625,-127981.5703125,-187500.015625,-177696.75,-168568.1875,-137642.46875,-168065.40625,-177944.828125,-174946.390625,-122756.1640625,-144606.203125,-187500.015625,93024.609375,93025.75,93054.6015625
93,590983.7636944,83318.203125,-154694.875,-128555.859375,-187500.015625,-178407.71875,-171427.109375,-138825.09375,-168556.203125,-178477.40625,-176063.390625,-124014.65625,-144905.6875,-187500.015625,93084.328125,93085.609375,93114.3515625
94,590983.7637052,92421.9609375,-153775.078125,-127488.6953125,-187500.015625,-176677.4375,-167151.671875,-136013.0625,-167719.515625,-178128.5625,-175490.109375,-123264.0625,-144712.65625,-187500.015625,93055.765625,93056.953125,93085.7421875
95,590983.8048947,83845.6171875,-154807.984375,-128626.6640625,-187500.015625,-178743.171875,-171156.15625,-139347.09375,-168572.984375,-178165.421875,-175314.609375,-123223.734375,-144729.4375,-187500.015625,93050.4453125,93051.5859375,93080.484375
96,590983.8049555,89054.515625,-154050.546875,-127846.7265625,-187500.015625,-177119.765625,-168942.734375,-136749.53125,-168027.03125,-178454.046875,-176172.921875,-124040.203125,-144893.640625,-187500.015625,93086.0546875,93087.3515625,93116.2265625
97,590983.8049656,89716.59375,-154241.859375,-127974.0625,-187500.015625,-177686.953125,-168553.8125,-137629.796875,-168058.59375,-177943.09375,-174943.125,-122753.3671875,-144604.515625,-187500.015625,93023.4921875,93024.671875,93053.6171875
98,590983.8049814,83219.140625,-154693.15625,-128555.09375,-187500.015625,-178408.5625,-171430.078125,-138830.0625,-168554.953125,-178472.890625,-176056.71875,-124008.3046875,-144900.765625,-187500.015625,93078.0703125,93079.1875,93108.0703125
99,590983.804992,92406.4921875,-153769.8125,-127485.6328125,-187500.015625,-176670.203125,-167147.90625,-136005.734375,-167716.203125,-178126.28125,-175490.09375,-123265.5546875,-144709.5,-187500.015625,93049.21875,93050.421875,93079.3046875
100,590983.843778,83847.3359375,-154802.328125,-128622.796875,-187500.015625,-178735.953125,-171139.5,-139338.9375,-168569.6875,-178158.203125,-175304.859375,-123215.265625,-144723.484375,-187500.015625,93044.03125,93045.1953125,93074.0078125
101,590983.8438286,89001.140625,-154051.890625,-127851.6015625,-187500.015625,-177124.796875,-168958.15625,-136760.515625,-168030.921875,-178451.078125,-176171.625,-124040.9609375,-144890.171875,-187500.015625,93083.234375,93084.4453125,93113.296875
102,590983.8438373,89761.453125,-154235.078125,-127968.5390625,-187500.015625,-177675.3125,-168532.796875,-137614.125,-168055.96875,-177938.65625,-174941.0625,-122752.8046875,-144600.96875,-187500.015625,93021.8828125,93023.0,93051.8359375
103,590983.8438493,83227.546875,-154692.890625,-128555.609375,-187500.015625,-178410.8125,-171431.84375,-138836.765625,-168556.375,-178467.703125,-176049.6875,-124002.8515625,-144897.890625,-187500.015625,93079.5234375,93080.734375,93109.609375
104,590983.8438606,92399.1171875,-153766.03125,-127481.7890625,-187500.015625,-176664.34375,-167144.09375,-135999.34375,-167714.546875,-178124.5625,-175490.4375,-123267.9453125,-144707.859375,-187500.015625,93047.1796875,93048.28125,93077.1328125
105,590983.8840451,83844.9453125,-154797.921875,-128617.75,-187500.015625,-178730.0625,-171124.421875,-139332.234375,-168565.546875,-178153.0625,-175296.328125,-123207.7109375,-144719.90625,-187500.015625,93040.7421875,93041.90625,93070.6953125
106,590983.8841098,88970.6015625,-154055.234375,-127854.6171875,-187500.015625,-177130.84375,-168973.796875,-136771.46875,-168034.015625,-178451.296875,-176171.0625,-124043.0859375,-144890.6875,-187500.015625,93081.515625,93082.65625,93111.421875
107,590983.8841469,89763.9609375,-154229.296875,-127961.96875,-187500.015625,-177665.125,-168515.875,-137599.625,-168050.703125,-177938.03125,-174940.21875,-122751.1796875,-144601.453125,-187500.015625,93021.6796875,93022.8203125,93051.5859375
108,590983.8841628,83166.6640625,-154695.078125,-128556.7734375,-187500.015625,-178416.203125,-171438.84375,-138847.65625,-168557.25,-178464.734375,-176042.859375,-123998.671875,-144895.859375,-187500.015625,93074.3203125,93075.5234375,93104.3359375
109,590983.8841777,92389.5078125,-153762.640625,-127478.1640625,-187500.015625,-176658.390625,-167142.390625,-135992.015625,-167713.203125,-178125.484375,-175492.84375,-123272.8671875,-144708.5625,-187500.015625,93045.1953125,93046.3125,93075.1484375
110,590983.9304004,83852.7734375,-154795.015625,-128612.7421875,-187500.015625,-178725.828125,-171111.8125,-139327.984375,-168563.484375,-178148.40625,-175289.359375,-123200.359375,-144717.171875,-187500.015625,93037.2578125,93038.46875,93067.34375
111,590983.9304263,88934.7265625,-154056.9375,-127856.046875,-187500.015625,-177135.453125,-168987.65625,-136781.140625,-168038.9375,-178451.28125,-176170.109375,-124047.484375,-144890.046875,-187500.015625,93080.0390625,93081.1796875,93109.9453125
112,590983.9304453,89807.6796875,-154222.125,-127954.953125,-187500.015625,-177653.28125,-168495.421875,-137581.671875,-168049.109375,-177935.171875,-174939.078125,-122747.3125,-144599.609375,-187500.015625,93021.90625,93023.109375,93051.8984375
113,590983.9304535,83179.15625,-154698.4375,-128560.59375,-187500.015625,-178422.390625,-171446.3125,-138858.578125,-168562.96875,-178462.828125,-176038.875,-123995.6796875,-144894.484375,-187500.015625,93076.4609375,93077.6953125,93106.4609375
114,590983.9304642,92392.1015625,-153760.59375,-127478.1640625,-187500.015625,-176654.234375,-167139.03125,-135986.03125,-167716.21875,-178125.328125,-175496.4375,-123276.1328125,-144708.609375,-187500.015625,93046.890625,93048.078125,93076.8671875
115,590983.9686319,83900.0234375,-154792.578125,-128611.984375,-187500.015625,-178721.890625,-171101.171875,-139323.28125,-168565.125,-178144.03125,-175284.328125,-123194.1015625,-144714.6875,-187500.015625,93039.2734375,93040.5859375,93069.3125
