index,timeStamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16
10,597238.8889357,-72256.4375,-75499.546875,-69722.6015625,-137974.296875,-107190.09375,-128938.921875,-94588.984375,-102837.0703125,-160755.875,-96145.2890625,-80192.15625,-117757.5703125,-187500.015625,8660.697265625,8627.68359375,8658.3056640625
11,597238.8889997,-70974.9453125,-72786.421875,-67350.2734375,-132782.765625,-101709.265625,-122933.8125,-86158.0625,-101295.0859375,-160589.390625,-96681.4609375,-79642.1953125,-117724.78125,-187500.015625,8656.6298828125,8623.705078125,8654.3046875
12,597238.889008,-71669.6875,-74917.59375,-69019.0546875,-136207.65625,-106133.2578125,-126147.1640625,-93023.7578125,-102249.1953125,-160129.578125,-95180.921875,-77884.4765625,-117228.59375,-187500.015625,8588.658203125,8555.6669921875,8586.2880859375
13,597238.8890154,-71842.3515625,-74209.15625,-68717.015625,-135935.640625,-104527.0625,-127048.546875,-90432.875,-102265.3515625,-161032.203125,-97043.671875,-81252.7734375,-118055.1875,-187500.015625,8702.6962890625,8669.6376953125,8700.193359375
14,597238.8890245,-70873.0703125,-73235.4921875,-67548.3828125,-132980.34375,-102738.1640625,-122396.96875,-87798.5703125,-101290.9296875,-160027.96875,-95521.5859375,-77549.6640625,-117210.515625,-187500.015625,8587.7861328125,8554.9736328125,8585.4833984375
15,597238.9319915,-72252.484375,-75503.9921875,-69723.6328125,-137973.40625,-107200.484375,-128925.9609375,-94606.7109375,-102833.734375,-160747.578125,-96122.828125,-80162.8984375,-117749.859375,-187500.015625,8660.0048828125,8627.0361328125,8657.5908203125
16,597238.9320404,-70980.3125,-72792.8359375,-67358.2109375,-132803.109375,-101720.953125,-122964.1015625,-86175.1171875,-101299.4453125,-160598.09375,-96687.703125,-79670.4921875,-117731.9140625,-187500.015625,8660.2724609375,8627.2373046875,8657.8583984375
17,597238.9320547,-71655.2421875,-74896.984375,-68999.0078125,-136161.953125,-106092.890625,-126084.0234375,-92961.6640625,-102231.875,-160123.453125,-95169.078125,-77859.4375,-117224.0625,-187500.015625,8589.5068359375,8556.4931640625,8587.00390625
18,597238.9320661,-71847.359375,-74226.5234375,-68731.8828125,-135967.375,-104563.359375,-127078.984375,-90489.25,-102271.1015625,-161033.859375,-97029.546875,-81252.6796875,-118055.2109375,-187500.015625,8705.982421875,8672.923828125,8703.478515625
19,597238.9320764,-70860.8828125,-73212.7578125,-67529.359375,-132941.09375,-102693.8828125,-122349.71875,-87731.5546875,-101275.7109375,-160029.390625,-95520.6953125,-77555.3203125,-117211.8515625,-187500.015625,8589.7529296875,8556.806640625,8587.4287109375
20,597238.9676309,-72242.9140625,-75500.953125,-69717.8203125,-137959.328125,-107199.3203125,-128891.984375,-94606.1484375,-102824.6640625,-160739.46875,-96093.1015625,-80126.8671875,-117740.4765625,-187500.015625,8661.390625,8628.33203125,8658.9990234375
21,597238.9676895,-70977.0703125,-72788.4140625,-67356.0,-132800.609375,-101715.8828125,-122960.1015625,-86168.140625,-101294.28125,-160600.859375,-96678.828125,-79679.8984375,-117732.046875,-187500.015625,8661.904296875,8629.025390625,8659.53515625
22,597238.967756,-71635.7578125,-74871.1875,-68974.9375,-136106.765625,-106047.9609375,-126005.7265625,-92894.5,-102209.09375,-160112.390625,-95144.0859375,-77822.2890625,-117213.0625,-187500.015625,8587.2939453125,8554.4150390625,8584.9921875
23,597238.9677645,-71845.640625,-74232.578125,-68737.2890625,-135978.5625,-104581.5546875,-127083.5,-90518.6171875,-102268.5078125,-161027.75,-97004.6484375,-81236.5234375,-118047.40625,-187500.015625,8701.712890625,8668.654296875,8699.25390625
24,597238.9677711,-70846.734375,-73185.0625,-67507.5234375,-132892.984375,-102643.4609375,-122292.4296875,-87654.265625,-101257.1796875,-160026.234375,-95512.3984375,-77545.4453125,-117207.609375,-187500.015625,8587.115234375,8554.2587890625,8584.8134765625
25,597239.0067872,-72234.625,-75496.3671875,-69712.921875,-137943.59375,-107196.7734375,-128860.0859375,-94603.0625,-102816.1484375,-160726.125,-96064.3984375,-80082.0546875,-117727.328125,-187500.015625,8658.4404296875,8625.5830078125,8656.0927734375
26,597239.0068999,-70981.203125,-72789.015625,-67361.515625,-132813.578125,-101720.9140625,-122983.6328125,-86174.6015625,-101297.953125,-160603.28125,-96681.4609375,-79694.0234375,-117732.984375,-187500.015625,8658.9765625,8626.052734375,8656.5400390625
27,597239.0069128,-71622.03125,-74845.78125,-68953.34375,-136057.390625,-106001.671875,-125942.15625,-92822.328125,-102194.234375,-160103.109375,-95135.28125,-77787.375,-117204.546875,-187500.015625,8584.6787109375,8551.822265625,8582.33203125
28,597239.0069237,-71853.9765625,-74248.78125,-68753.0234375,-136011.8125,-104617.671875,-127121.9453125,-90573.3828125,-102278.859375,-161026.84375,-96997.609375,-81228.65625,-118045.125,-187500.015625,8701.712890625,8668.6767578125,8699.2314453125
29,597239.0069527,-70841.1953125,-73164.296875,-67492.8359375,-132862.53125,-102603.5390625,-122264.5546875,-87591.4375,-101248.0625,-160027.8125,-95524.78125,-77550.6953125,-117209.890625,-187500.015625,8586.7353515625,8553.8115234375,8584.4560546875
30,597239.0467557,-72231.5625,-75495.3203125,-69711.265625,-137937.484375,-107199.1484375,-128845.0859375,-94606.6640625,-102812.1875,-160718.03125,-96051.1015625,-80047.609375,-117719.734375,-187500.015625,8657.6796875,8624.5771484375,8655.244140625
31,597239.0468359,-70985.7421875,-72789.953125,-67366.1484375,-132825.671875,-101725.4453125,-123005.4296875,-86180.1875,-101300.5625,-160608.0625,-96689.0234375,-79708.0,-117736.765625,-187500.015625,8660.25,8627.3037109375,8657.9033203125
32,597239.0468523,-71612.21875,-74827.1328125,-68937.71875,-136021.421875,-105968.5234375,-125896.3359375,-92770.5546875,-102181.8515625,-160096.6875,-95129.40625,-77761.09375,-117199.3359375,-187500.015625,8584.478515625,8551.5087890625,8582.17578125
33,597239.0468647,-71859.2734375,-74261.0078125,-68765.09375,-136036.21875,-104645.1640625,-127148.4140625,-90615.4921875,-102284.9765625,-161025.59375,-96989.984375,-81222.5546875,-118042.3984375,-187500.015625,8702.2265625,8669.1240234375,8699.74609375
34,597239.0469096,-70835.2265625,-73147.15625,-67480.8125,-132836.390625,-102571.21875,-122238.2734375,-87541.234375,-101240.21875,-160030.25,-95529.9453125,-77554.9453125,-117211.046875,-187500.015625,8590.2001953125,8557.208984375,8587.96484375
35,597239.0847991,-72228.3203125,-75496.7734375,-69711.5625,-137934.25,-107206.03125,-128831.3203125,-94618.171875,-102809.8203125,-160711.4375,-96034.875,-80018.2578125,-117712.625,-187500.015625,8657.478515625,8624.3759765625,8655.154296875
36,597239.0849605,-70992.6953125,-72797.0625,-67375.8046875,-132849.921875,-101740.2890625,-123042.1953125,-86202.34375,-101307.3125,-160615.71875,-96696.0859375,-79733.140625,-117742.28125,-187500.015625,8661.79296875,8628.7568359375,8659.4013671875
37,597239.0850734,-71597.6015625,-74802.8359375,-68916.125,-135971.1875,-105922.796875,-125830.7734375,-92700.2578125,-102165.109375,-160089.59375,-95120.734375,-77734.71875,-117193.28125,-187500.015625,8583.6064453125,8550.615234375,8581.28125
38,597239.0851124,-71868.0546875,-74282.2421875,-68784.453125,-136077.53125,-104690.9921875,-127193.984375,-90685.25,-102295.75,-161025.4375,-96979.078125,-81219.375,-118040.6796875,-187500.015625,8703.2109375,8670.0849609375,8700.7294921875
39,597239.0851614,-70828.765625,-73128.359375,-67467.4921875,-132807.0,-102533.78125,-122210.7578125,-87483.0078125,-101231.09375,-160033.28125,-95541.171875,-77570.09375,-117214.359375,-187500.015625,8589.5068359375,8556.4931640625,8587.115234375
40,597239.1222818,-72223.78125,-75497.578125,-69710.734375,-137928.09375,-107210.5703125,-128812.8984375,-94624.8828125,-102806.046875,-160703.09375,-96016.4296875,-79986.7421875,-117704.7109375,-187500.015625,8656.361328125,8623.3251953125,8653.8798828125
41,597239.1223169,-70998.640625,-72802.1796875,-67383.828125,-132868.84375,-101751.3125,-123071.8828125,-86217.296875,-101312.6328125,-160622.59375,-96702.6328125,-79752.296875,-117746.890625,-187500.015625,8664.966796875,8631.908203125,8662.4189453125
42,597239.1223247,-71588.7734375,-74788.203125,-68902.921875,-135939.6875,-105893.984375,-125789.515625,-92655.984375,-102154.984375,-160085.78125,-95116.125,-77716.8359375,-117189.859375,-187500.015625,8585.439453125,8552.3359375,8583.0029296875
43,597239.122332,-71875.5859375,-74297.734375,-68798.984375,-136107.53125,-104722.3046875,-127227.6953125,-90733.6015625,-102304.1796875,-161026.375,-96973.6015625,-81218.6171875,-118040.28125,-187500.015625,8703.7470703125,8670.6220703125,8701.154296875
44,597239.1223617,-70824.6328125,-73113.5390625,-67457.0078125,-132783.375,-102502.796875,-122189.859375,-87434.75,-101224.453125,-160037.484375,-95550.8203125,-77578.90625,-117218.2265625,-187500.015625,8591.787109375,8558.8408203125,8589.373046875
45,597239.1618556,-72221.4375,-75498.984375,-69711.203125,-137923.1875,-107215.5078125,-128798.7734375,-94633.578125,-102804.296875,-160696.609375,-96003.671875,-79960.390625,-117698.6953125,-187500.015625,8656.3837890625,8623.2802734375,8653.8798828125
46,597239.162005,-71007.6953125,-72810.15625,-67395.046875,-132894.75,-101767.8515625,-123113.34375,-86241.703125,-101321.578125,-160629.625,-96713.984375,-79775.8984375,-117752.7890625,-187500.015625,8665.16796875,8632.064453125,8662.7763671875
47,597239.1620981,-71578.625,-74767.7734375,-68885.8203125,-135898.09375,-105855.25,-125738.21875,-92595.8359375,-102143.3828125,-160080.796875,-95115.125,-77696.609375,-117186.3515625,-187500.015625,8583.78515625,8550.7939453125,8581.4384765625
48,597239.1621188,-71885.7109375,-74315.90625,-68816.7734375,-136144.15625,-104761.890625,-127271.8359375,-90793.65625,-102316.0078125,-161027.3125,-96970.0703125,-81215.421875,-118040.1875,-187500.015625,8703.92578125,8670.8671875,8701.4892578125
49,597239.1621318,-70821.859375,-73098.4765625,-67447.5546875,-132763.1875,-102472.78125,-122176.46875,-87387.921875,-101219.9453125,-160041.484375,-95566.6484375,-77592.7421875,-117222.359375,-187500.015625,8589.9541015625,8557.0966796875,8587.6748046875
50,597239.1974711,-72219.46875,-75500.3671875,-69711.984375,-137919.453125,-107221.09375,-128788.921875,-94643.234375,-102802.828125,-160689.90625,-95993.3203125,-79933.640625,-117692.7265625,-187500.015625,8653.388671875,8620.3974609375,8650.9072265625
51,597239.1975171,-71014.1953125,-72817.359375,-67404.9453125,-132915.65625,-101782.8046875,-123147.8984375,-86264.0078125,-101328.1484375,-160633.6875,-96724.5390625,-79797.6484375,-117757.0390625,-187500.015625,8663.916015625,8630.9248046875,8661.5244140625
52,597239.1975485,-71568.8125,-74752.9921875,-68872.96875,-135866.421875,-105827.9296875,-125698.078125,-92554.5703125,-102132.671875,-160075.03125,-95112.1953125,-77682.125,-117182.7109375,-187500.015625,8581.416015625,8548.4921875,8579.0693359375
53,597239.1975744,-71890.671875,-74330.0078125,-68829.71875,-136170.265625,-104792.3984375,-127301.40625,-90841.21875,-102322.9296875,-161024.71875,-96962.8046875,-81215.6875,-118037.53125,-187500.015625,8700.9306640625,8667.9169921875,8698.5166015625
54,597239.1975927,-70815.734375,-73084.1953125,-67436.890625,-132739.65625,-102444.546875,-122153.046875,-87344.6015625,-101212.8125,-160042.84375,-95572.640625,-77603.7578125,-117223.90625,-187500.015625,8588.76953125,8555.80078125,8586.400390625
55,597239.2354882,-72215.671875,-75503.453125,-69712.859375,-137917.390625,-107229.453125,-128776.3125,-94657.421875,-102800.921875,-160682.75,-95976.0625,-79911.484375,-117685.734375,-187500.015625,8652.740234375,8619.7265625,8650.3486328125
56,597239.2355935,-71021.1953125,-72825.71875,-67415.03125,-132940.515625,-101799.1640625,-123184.2421875,-86288.125,-101335.5234375,-160641.828125,-96730.859375,-79825.2109375,-117762.6015625,-187500.015625,8664.4521484375,8631.4609375,8662.060546875
57,597239.2356313,-71556.671875,-74733.328125,-68854.7734375,-135823.53125,-105788.90625,-125641.8125,-92494.9609375,-102118.8828125,-160070.609375,-95105.0390625,-77661.1171875,-117178.5546875,-187500.015625,8581.7509765625,8548.7822265625,8579.404296875
58,597239.2356611,-71900.46875,-74353.5234375,-68850.2109375,-136212.875,-104839.4296875,-127348.5078125,-90914.2265625,-102334.7578125,-161026.53125,-96954.5546875,-81218.4375,-118038.109375,-187500.015625,8701.82421875,8668.7216796875,8699.3662109375
59,597239.2357437,-70810.2578125,-73067.3359375,-67424.8671875,-132713.21875,-102410.171875,-122129.5078125,-87291.5859375,-101204.8359375,-160048.296875,-95584.578125,-77621.6640625,-117229.8046875,-187500.015625,8591.2734375,8558.3037109375,8588.859375
60,597239.2975501,-72211.53125,-75505.2421875,-69712.0546875,-137910.578125,-107234.8203125,-128758.0546875,-94667.125,-102798.0390625,-160674.0,-95959.5703125,-79881.3828125,-117678.3125,-187500.015625,8649.9462890625,8616.9326171875,8647.509765625
61,597239.2975972,-71027.296875,-72832.578125,-67423.703125,-132960.09375,-101813.109375,-123215.3359375,-86308.2421875,-101341.7578125,-160647.109375,-96737.609375,-79848.1015625,-117767.203125,-187500.015625,8663.55859375,8630.4111328125,8661.033203125
62,597239.2976254,-71545.453125,-74714.21875,-68837.78125,-135783.09375,-105753.234375,-125590.1171875,-92440.4453125,-102106.5703125,-160063.71875,-95099.5859375,-77641.0625,-117173.453125,-187500.015625,8579.248046875,8546.189453125,8576.7666015625
63,597239.2976339,-71907.3046875,-74367.3359375,-68862.90625,-136239.515625,-104869.625,-127378.703125,-90960.5546875,-102342.984375,-161023.59375,-96947.203125,-81212.5859375,-118035.15625,-187500.015625,8698.740234375,8665.6376953125,8696.169921875
64,597239.2976426,-70806.5703125,-73052.2734375,-67413.78125,-132689.546875,-102378.65625,-122109.859375,-87242.6328125,-101199.6484375,-160050.421875,-95596.0859375,-77630.8515625,-117232.53125,-187500.015625,8591.138671875,8558.169921875,8588.92578125
65,597239.3156754,-72210.0625,-75505.46875,-69711.46875,-137905.296875,-107237.8125,-128746.203125,-94671.4375,-102797.078125,-160666.375,-95948.4140625,-79852.59375,-117672.5234375,-187500.015625,8649.56640625,8616.5751953125,8647.197265625
66,597239.3157915,-71037.8203125,-72841.984375,-67435.640625,-132988.984375,-101832.0703125,-123262.09375,-86335.3984375,-101353.0,-160653.4375,-96752.2734375,-79870.2734375,-117773.109375,-187500.015625,8664.8330078125,8631.8857421875,8662.552734375
67,597239.3158044,-71536.6015625,-74695.171875,-68821.046875,-135745.40625,-105715.796875,-125545.0078125,-92382.1328125,-102096.796875,-160058.984375,-95101.78125,-77624.0546875,-117170.6640625,-187500.015625,8580.208984375,8547.2626953125,8577.8837890625
68,597239.3158259,-71917.03125,-74386.5625,-68880.6328125,-136277.640625,-104910.234375,-127423.3203125,-91022.453125,-102355.09375,-161024.8125,-96944.5234375,-81209.5625,-118035.140625,-187500.015625,8702.0703125,8668.9677734375,8699.6123046875
69,597239.3158458,-70802.7734375,-73038.0390625,-67403.765625,-132668.78125,-102350.09375,-122093.8984375,-87198.203125,-101193.859375,-160055.015625,-95609.921875,-77647.859375,-117237.3828125,-187500.015625,8592.099609375,8559.1533203125,8589.7978515625
70,597239.3554411,-72205.0546875,-75505.3359375,-69708.5234375,-137896.546875,-107240.09375,-128725.4140625,-94676.46875,-102792.1640625,-160658.4375,-95932.4609375,-79825.4140625,-117665.28125,-187500.015625,8646.75,8613.7587890625,8644.3583984375
71,597239.3554918,-71042.9375,-72848.71875,-67443.28125,-133009.125,-101846.21875,-123290.2109375,-86356.9921875,-101356.78125,-160659.625,-96755.46875,-79891.2578125,-117778.0703125,-187500.015625,8665.5029296875,8632.5341796875,8663.15625
72,597239.3555028,-71525.3828125,-74678.40625,-68804.9921875,-135709.4375,-105684.28125,-125496.7734375,-92334.25,-102083.234375,-160054.96875,-95092.9296875,-77606.6171875,-117168.046875,-187500.015625,8578.30859375,8545.4521484375,8576.07421875
73,597239.3555216,-71921.2734375,-74401.40625,-68892.125,-136302.953125,-104940.34375,-127448.4375,-91070.171875,-102359.7265625,-161023.796875,-96932.6328125,-81208.0703125,-118034.5078125,-187500.015625,8699.58984375,8666.5986328125,8697.2421875
74,597239.3555788,-70797.3828125,-73024.109375,-67392.390625,-132646.703125,-102321.7734375,-122070.8984375,-87155.171875,-101185.1875,-160058.359375,-95613.3828125,-77657.9609375,-117241.1328125,-187500.015625,8591.4521484375,8558.728515625,8589.2392578125
75,597239.4128176,-72203.171875,-75510.09375,-69710.0390625,-137897.96875,-107249.8359375,-128717.28125,-94693.078125,-102790.625,-160654.609375,-95917.078125,-79802.5859375,-117661.59375,-187500.015625,8649.1416015625,8616.2177734375,8646.83984375
76,597239.412878,-71050.7421875,-72858.8671875,-67454.078125,-133035.296875,-101865.0390625,-123328.546875,-86386.1640625,-101364.359375,-160669.140625,-96763.71875,-79920.9453125,-117786.25,-187500.015625,8668.85546875,8635.9990234375,8666.53125
77,597239.4128854,-71513.9609375,-74660.2109375,-68787.5625,-135669.859375,-105647.953125,-125445.765625,-92279.6015625,-102069.9140625,-160050.734375,-95088.2109375,-77589.9921875,-117165.3828125,-187500.015625,8578.5771484375,8545.8095703125,8576.38671875
78,597239.4128921,-71929.296875,-74422.5,-68909.78125,-136340.5,-104983.390625,-127488.828125,-91136.625,-102370.1171875,-161025.34375,-96923.0625,-81209.8125,-118034.0859375,-187500.015625,8701.6015625,8668.69921875,8699.1875
79,597239.4128983,-70790.234375,-73005.3828125,-67377.96875,-132616.875,-102284.734375,-122042.1328125,-87098.0859375,-101176.21875,-160062.65625,-95621.546875,-77674.0078125,-117244.9609375,-187500.015625,8592.546875,8559.7568359375,8590.267578125
80,597239.4550238,-72194.8828125,-75504.9296875,-69703.1328125,-137879.265625,-107244.8125,-128683.6875,-94685.8984375,-102783.2265625,-160644.578125,-95894.4140625,-79766.46875,-117652.2265625,-187500.015625,8647.9794921875,8615.0556640625,8645.5205078125
81,597239.4552137,-71054.9453125,-72862.8203125,-67460.1328125,-133050.875,-101876.1640625,-123352.75,-86402.5234375,-101369.2265625,-160671.671875,-96764.1640625,-79935.515625,-117787.6171875,-187500.015625,8666.21875,8633.3388671875,8663.87109375
82,597239.4552782,-71500.8359375,-74635.6953125,-68765.921875,-135620.484375,-105603.0546875,-125382.7578125,-92210.515625,-102055.8515625,-160043.359375,-95079.9140625,-77565.40625,-117159.0625,-187500.015625,8575.537109375,8542.61328125,8573.212890625
83,597239.455297,-71936.296875,-74434.8828125,-68921.8515625,-136365.4375,-105012.7421875,-127517.0859375,-91182.171875,-102378.96875,-161021.078125,-96913.4296875,-81196.7578125,-118029.8828125,-187500.015625,8700.103515625,8667.134765625,8697.6669921875
84,597239.4553177,-70789.046875,-72991.859375,-67369.2109375,-132599.265625,-102256.9921875,-122030.3359375,-87054.4375,-101173.828125,-160065.71875,-95637.0546875,-77686.84375,-117248.4453125,-187500.015625,8592.546875,8559.6904296875,8590.1328125
85,597239.4945445,-72192.6484375,-75503.09375,-69700.0703125,-137868.84375,-107243.3828125,-128663.6171875,-94684.5390625,-102781.9296875,-160636.890625,-95885.046875,-79737.8125,-117645.765625,-187500.015625,8646.6162109375,8613.69140625,8644.2470703125
86,597239.4945751,-71066.859375,-72875.359375,-67474.21875,-133084.328125,-101899.8828125,-123402.75,-86436.96875,-101381.7265625,-160679.0625,-96779.09375,-79959.1640625,-117794.34375,-187500.015625,8668.095703125,8635.1943359375,8665.681640625
87,597239.494583,-71489.4140625,-74615.171875,-68746.296875,-135576.1875,-105560.78125,-125325.6953125,-92145.625,-102042.484375,-160041.015625,-95080.3203125,-77551.2734375,-117158.0546875,-187500.015625,8578.2861328125,8545.33984375,8575.9169921875
88,597239.494591,-71942.734375,-74453.703125,-68936.3984375,-136397.046875,-105050.9453125,-127548.015625,-91242.0546875,-102386.8359375,-161020.875,-96903.125,-81191.390625,-118028.8125,-187500.015625,8699.9248046875,8666.7548828125,8697.3544921875
89,597239.4946266,-70782.03125,-72977.53125,-67356.5546875,-132574.328125,-102226.421875,-122004.5390625,-87008.7265625,-101164.84375,-160071.296875,-95644.703125,-77704.546875,-117253.921875,-187500.015625,8591.98828125,8558.9970703125,8589.57421875
90,597239.5352561,-72183.234375,-75501.6484375,-69693.8984375,-137853.328125,-107242.0625,-128630.1796875,-94685.234375,-102772.8515625,-160629.046875,-95861.046875,-79709.5625,-117639.2421875,-187500.015625,8644.3134765625,8611.3896484375,8641.8994140625
91,597239.535395,-71066.859375,-72880.75,-67478.21875,-133096.90625,-101911.2109375,-123415.8984375,-86456.1640625,-101381.0078125,-160684.796875,-96772.75,-79980.015625,-117798.40625,-187500.015625,8668.8115234375,8635.931640625,8666.375
92,597239.5354271,-71472.453125,-74595.0390625,-68725.671875,-135529.71875,-105522.9453125,-125259.46875,-92090.21875,-102023.6640625,-160034.421875,-95062.21875,-77532.7890625,-117152.84375,-187500.015625,8576.587890625,8543.775390625,8574.263671875
93,597239.5354726,-71942.015625,-74468.0546875,-68946.328125,-136416.40625,-105080.9140625,-127558.8828125,-91290.9140625,-102388.203125,-161018.921875,-96880.3515625,-81189.09375,-118026.3984375,-187500.015625,8697.7568359375,8664.8544921875,8695.3203125
94,597239.5354964,-70769.984375,-72959.0859375,-67340.328125,-132538.46875,-102189.5390625,-121958.984375,-86954.65625,-101150.5625,-160072.828125,-95637.0546875,-77716.234375,-117255.84375,-187500.015625,8592.4794921875,8559.623046875,8590.1328125
95,597239.5757861,-72172.734375,-75500.5703125,-69688.4921875,-137837.03125,-107240.609375,-128592.0859375,-94687.2421875,-102764.046875,-160620.59375,-95830.6875,-79679.96875,-117630.9296875,-187500.015625,8645.1181640625,8612.126953125,8642.7041015625
96,597239.5758087,-71067.953125,-72887.921875,-67484.96875,-133111.984375,-101924.109375,-123431.25,-86479.234375,-101383.421875,-160692.09375,-96765.4140625,-80005.390625,-117803.21875,-187500.015625,8671.6943359375,8638.748046875,8669.236328125
97,597239.5758163,-71453.8359375,-74570.09375,-68700.90625,-135472.828125,-105472.9453125,-125179.78125,-92016.859375,-102003.8828125,-160028.125,-95043.796875,-77509.7734375,-117147.2109375,-187500.015625,8577.5263671875,8544.625,8575.2470703125
98,597239.575823,-71943.1328125,-74483.765625,-68957.3203125,-136437.9375,-105112.0703125,-127570.96875,-91342.7734375,-102392.203125,-161017.8125,-96856.34375,-81182.25,-118023.109375,-187500.015625,8700.1484375,8667.291015625,8697.845703125
99,597239.5758296,-70760.328125,-72940.671875,-67324.75,-132503.78125,-102150.9609375,-121916.9609375,-86897.7265625,-101139.65625,-160075.90625,-95635.0703125,-77727.4296875,-117257.2265625,-187500.015625,8593.240234375,8560.427734375,8590.87109375
100,597239.6157723,-72163.90625,-75496.703125,-69681.6953125,-137816.515625,-107233.8125,-128553.0390625,-94680.1328125,-102756.828125,-160612.03125,-95805.703125,-79646.796875,-117621.1640625,-187500.015625,8642.7265625,8609.7802734375,8640.357421875
101,597239.6158169,-71073.6328125,-72895.40625,-67493.53125,-133128.671875,-101937.390625,-123456.2421875,-86500.9609375,-101390.734375,-160694.71875,-96765.90625,-80024.609375,-117804.578125,-187500.015625,8666.7099609375,8633.7861328125,8664.318359375
102,597239.6158317,-71445.3828125,-74553.90625,-68686.8671875,-135435.96875,-105439.1875,-125134.2734375,-91966.9453125,-101996.4453125,-160023.3125,-95042.546875,-77497.5234375,-117143.59375,-187500.015625,8573.5478515625,8540.712890625,8571.2900390625
103,597239.615841,-71953.796875,-74502.4765625,-68974.625,-136469.359375,-105147.7265625,-127609.84375,-91399.2578125,-102407.1328125,-161016.46875,-96856.5,-81183.65625,-118021.8125,-187500.015625,8696.37109375,8663.3349609375,8693.9345703125
104,597239.6158493,-70763.40625,-72934.546875,-67322.828125,-132495.171875,-102133.1015625,-121920.3828125,-86871.4609375,-101143.9453125,-160081.96875,-95659.1171875,-77754.390625,-117264.4921875,-187500.015625,8590.87109375,8557.8798828125,8588.5458984375
105,597239.6342677,-72165.53125,-75501.4453125,-69684.8046875,-137813.921875,-107240.8984375,-128545.9765625,-94693.34375,-102761.3203125,-160606.875,-95805.921875,-79633.703125,-117618.7265625,-187500.015625,8639.0390625,8606.0693359375,8636.6474609375
106,597239.6343075,-71088.3828125,-72913.6484375,-67512.4609375,-133168.59375,-101969.4609375,-123515.0,-86549.6171875,-101407.9609375,-160705.015625,-96787.296875,-80061.8671875,-117814.859375,-187500.015625,8670.755859375,8637.853515625,8668.3642578125
107,597239.6343275,-71437.203125,-74539.359375,-68672.8046875,-135398.375,-105406.359375,-125088.7890625,-91917.9921875,-101987.859375,-160022.28125,-95049.2265625,-77498.1484375,-117145.0703125,-187500.015625,8572.85546875,8540.1318359375,8570.5751953125
108,597239.6343383,-71962.0703125,-74525.5625,-68993.3046875,-136505.328125,-105191.578125,-127646.9921875,-91468.1875,-102417.9921875,-161017.15625,-96849.8203125,-81191.015625,-118023.0859375,-187500.015625,8695.029296875,8662.1279296875,8692.548828125
