index,timeStamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16
18,591030.0715136,85536.84375,-151361.046875,-125683.7265625,-187500.015625,-173825.140625,-164896.125,-134327.296875,-166085.84375,-176124.640625,-172689.40625,-121727.5078125,-143882.6875,-187500.015625,91553.171875,91553.4140625,91582.203125
19,591030.071519,87013.84375,-151472.3125,-125722.125,-187500.015625,-174237.390625,-164181.828125,-134958.109375,-166052.875,-175553.65625,-171341.453125,-120263.4296875,-143557.921875,-187500.015625,91489.0390625,91489.265625,91518.0546875
20,591030.1082536,78662.8984375,-152041.5,-126426.765625,-187500.015625,-175163.09375,-167414.515625,-136511.40625,-166645.953125,-176117.75,-172521.5625,-121622.4609375,-143878.65625,-187500.015625,91547.4453125,91547.625,91576.4375
21,591030.1083928,90294.34375,-151009.453125,-125243.125,-187500.015625,-173248.03125,-162870.5625,-133359.5625,-165712.5625,-175779.84375,-171969.53125,-120892.359375,-143689.640625,-187500.015625,91520.4453125,91520.578125,91549.4375
22,591030.1084544,79790.8515625,-152102.921875,-126439.4609375,-187500.015625,-175399.140625,-166937.9375,-136873.078125,-166618.625,-175769.671875,-171698.015625,-120720.875,-143681.953125,-187500.015625,91509.2734375,91509.3828125,91538.171875
23,591030.1084639,85505.0546875,-151366.0625,-125687.6171875,-187500.015625,-173833.625,-164917.046875,-134342.28125,-166087.828125,-176127.390625,-172691.140625,-121731.53125,-143886.5625,-187500.015625,91555.046875,91555.2265625,91583.96875
24,591030.1084702,87053.921875,-151465.078125,-125713.2265625,-187500.015625,-174224.515625,-164160.203125,-134940.1875,-166044.828125,-175555.203125,-171342.28125,-120264.140625,-143559.796875,-187500.015625,91487.765625,91487.9921875,91516.734375
25,591030.1493739,78589.515625,-152043.03125,-126427.3203125,-187500.015625,-175167.765625,-167422.703125,-136523.890625,-166643.875,-176115.421875,-172513.921875,-121617.5390625,-143877.234375,-187500.015625,91544.7890625,91544.9453125,91573.734375
26,591030.1494691,90265.21875,-151004.34375,-125239.3984375,-187500.015625,-173241.15625,-162871.59375,-133353.796875,-165706.890625,-175779.796875,-171971.546875,-120897.765625,-143689.21875,-187500.015625,91516.203125,91516.3828125,91545.2109375
27,591030.1494824,79792.7109375,-152098.328125,-126435.234375,-187500.015625,-175393.15625,-166927.296875,-136867.0625,-166612.875,-175763.71875,-171689.65625,-120712.6328125,-143677.4375,-187500.015625,91505.1171875,91505.25,91533.9921875
28,591030.1494946,85455.9296875,-151368.8125,-125691.2109375,-187500.015625,-173838.84375,-164932.40625,-134353.78125,-166089.734375,-176128.109375,-172690.984375,-121735.671875,-143886.671875,-187500.015625,91553.8828125,91553.9765625,91582.875
29,591030.1495602,87084.8359375,-151461.71875,-125710.4765625,-187500.015625,-174218.59375,-164153.375,-134932.25,-166042.265625,-175553.96875,-171341.796875,-120264.765625,-143559.90625,-187500.015625,91489.109375,91489.15625,91518.03125
30,591030.1864351,78592.84375,-152044.484375,-126430.1875,-187500.015625,-175171.609375,-167429.859375,-136530.875,-166646.421875,-176113.953125,-172511.5,-121616.515625,-143877.203125,-187500.015625,91546.640625,91546.7578125,91575.5703125
31,591030.1864594,90260.4765625,-151002.8125,-125239.4375,-187500.015625,-173238.15625,-162869.203125,-133349.046875,-165708.8125,-175780.375,-171974.703125,-120901.6171875,-143690.203125,-187500.015625,91515.734375,91515.796875,91544.6953125
32,591030.1864675,79840.34375,-152095.421875,-126433.671875,-187500.015625,-175389.09375,-166913.6875,-136861.0,-166612.671875,-175761.359375,-171685.109375,-120707.4453125,-143676.59375,-187500.015625,91504.734375,91504.8046875,91533.609375
33,591030.1864757,85398.3046875,-151370.390625,-125695.6171875,-187500.015625,-173844.265625,-164948.203125,-134364.140625,-166093.203125,-176126.609375,-172690.515625,-121737.6328125,-143885.9375,-187500.015625,91552.8828125,91553.015625,91581.8671875
34,591030.1864837,87137.921875,-151454.859375,-125704.0625,-187500.015625,-174206.296875,-164129.84375,-134912.921875,-166038.328125,-175550.828125,-171339.90625,-120263.2265625,-143558.53125,-187500.015625,91485.2890625,91485.375,91514.1875
35,591030.2253062,78615.21875,-152047.46875,-126432.6640625,-187500.015625,-175178.015625,-167436.359375,-136541.78125,-166649.953125,-176110.953125,-172505.328125,-121610.7421875,-143876.59375,-187500.015625,91547.8046875,91547.9140625,91576.796875
36,591030.2253651,90265.0859375,-151000.78125,-125236.6640625,-187500.015625,-173234.3125,-162870.6875,-133345.015625,-165708.40625,-175782.359375,-171979.703125,-120908.1875,-143693.0625,-187500.015625,91519.375,91519.5078125,91548.3203125
37,591030.2254322,79910.640625,-152091.03125,-126426.875,-187500.015625,-175382.5625,-166897.34375,-136852.6875,-166607.21875,-175757.09375,-171677.0625,-120699.78125,-143676.328125,-187500.015625,91503.4609375,91503.484375,91532.2734375
38,591030.2254562,85394.5234375,-151373.4375,-125696.5078125,-187500.015625,-173850.234375,-164963.9375,-134375.625,-166092.765625,-176127.984375,-172690.421875,-121738.84375,-143888.8125,-187500.015625,91554.9140625,91555.0234375,91583.8125
39,591030.2254709,87198.359375,-151451.015625,-125696.9765625,-187500.015625,-174198.65625,-164117.296875,-134901.890625,-166031.1875,-175553.59375,-171340.921875,-120264.390625,-143561.875,-187500.015625,91490.3828125,91490.4921875,91519.3515625
40,591030.2653464,78604.3828125,-152047.15625,-126430.7421875,-187500.015625,-175179.1875,-167437.34375,-136546.109375,-166646.625,-176110.6875,-172499.921875,-121606.2734375,-143876.796875,-187500.015625,91547.515625,91547.6953125,91576.484375
41,591030.2653699,90271.0703125,-150998.546875,-125234.9921875,-187500.015625,-173231.390625,-162872.421875,-133343.09375,-165705.0,-175784.328125,-171980.171875,-120910.796875,-143693.671875,-187500.015625,91519.6171875,91519.7578125,91548.5
42,591030.2653763,79934.171875,-152086.953125,-126424.8203125,-187500.015625,-175377.984375,-166888.40625,-136848.265625,-166603.625,-175754.71875,-171671.40625,-120695.6015625,-143673.734375,-187500.015625,91506.453125,91506.5703125,91535.3125
43,591030.2653818,85339.875,-151373.140625,-125699.8203125,-187500.015625,-173852.703125,-164975.875,-134383.5,-166094.34375,-176126.09375,-172689.75,-121740.296875,-143886.515625,-187500.015625,91552.8359375,91553.078125,91581.7578125
44,591030.2653978,87233.40625,-151443.78125,-125691.6171875,-187500.015625,-174186.78125,-164096.453125,-134885.6875,-166027.15625,-175548.078125,-171337.09375,-120262.15625,-143557.984375,-187500.015625,91484.75,91484.84375,91513.6953125
45,591030.297984,78554.515625,-152048.953125,-126432.953125,-187500.015625,-175184.796875,-167447.953125,-136557.453125,-166647.671875,-176107.1875,-172494.0,-121601.8515625,-143875.71875,-187500.015625,91546.265625,91546.53125,91575.2734375
46,591030.2980049,90248.4765625,-150995.78125,-125231.59375,-187500.015625,-173227.578125,-162875.640625,-133340.359375,-165702.59375,-175783.90625,-171984.40625,-120916.8828125,-143694.0625,-187500.015625,91516.109375,91516.3125,91545.1015625
47,591030.2980136,79915.171875,-152083.015625,-126418.3828125,-187500.015625,-175372.078125,-166874.09375,-136840.984375,-166599.171875,-175750.515625,-171664.96875,-120690.2578125,-143672.359375,-187500.015625,91500.265625,91500.4453125,91529.1171875
48,591030.2980209,85281.2890625,-151375.71875,-125701.25,-187500.015625,-173858.578125,-164992.53125,-134395.453125,-166095.328125,-176126.84375,-172689.75,-121742.734375,-143888.21875,-187500.015625,91549.796875,91549.90625,91578.7421875
49,591030.2980274,87221.15625,-151439.3125,-125686.515625,-187500.015625,-174179.96875,-164086.34375,-134876.578125,-166021.375,-175550.046875,-171338.53125,-120264.3203125,-143559.90625,-187500.015625,91484.390625,91484.53125,91513.3203125
50,591030.3343233,78507.125,-152048.90625,-126433.625,-187500.015625,-175186.984375,-167452.90625,-136563.640625,-166645.3125,-176105.390625,-172489.578125,-121599.125,-143874.046875,-187500.015625,91542.6171875,91542.7109375,91571.5625
51,591030.3344553,90226.796875,-150993.234375,-125230.1875,-187500.015625,-173223.375,-162874.8125,-133336.03125,-165699.578125,-175784.0625,-171985.75,-120919.8984375,-143694.40625,-187500.015625,91512.6015625,91512.7578125,91541.6328125
52,591030.3345298,79935.15625,-152078.59375,-126414.6484375,-187500.015625,-175366.328125,-166863.3125,-136834.3125,-166594.859375,-175746.25,-171658.375,-120684.0,-143669.90625,-187500.015625,91496.3046875,91496.53125,91525.2734375
53,591030.3345514,85221.2578125,-151376.609375,-125704.0859375,-187500.015625,-173862.671875,-165007.421875,-134405.78125,-166097.25,-176124.921875,-172688.546875,-121743.671875,-143887.1875,-187500.015625,91548.03125,91548.2109375,91577.0625
54,591030.3345636,87225.09375,-151429.015625,-125677.3359375,-187500.015625,-174164.5625,-164066.625,-134856.859375,-166012.546875,-175544.3125,-171334.28125,-120262.15625,-143556.875,-187500.015625,91478.515625,91478.5625,91507.390625
55,591030.3858953,78397.203125,-152048.703125,-126433.2890625,-187500.015625,-175189.234375,-167453.171875,-136570.96875,-166643.90625,-176098.53125,-172479.921875,-121590.828125,-143871.8125,-187500.015625,91534.640625,91534.6875,91563.5625
56,591030.3859174,90213.1796875,-150992.765625,-125228.6640625,-187500.015625,-173221.953125,-162881.28125,-133335.859375,-165697.03125,-175787.0625,-171990.078125,-120927.140625,-143698.359375,-187500.015625,91511.8203125,91511.8828125,91540.671875
57,591030.385926,79944.921875,-152074.0,-126408.5,-187500.015625,-175359.8125,-166848.21875,-136826.046875,-166588.0625,-175743.546875,-171651.71875,-120677.6953125,-143669.546875,-187500.015625,91494.765625,91494.671875,91523.53125
58,591030.385934,85209.8828125,-151380.546875,-125707.0625,-187500.015625,-173869.59375,-165024.03125,-134418.578125,-166098.625,-176127.484375,-172689.265625,-121746.46875,-143889.875,-187500.015625,91548.96875,91548.96875,91577.8671875
59,591030.385956,87270.2421875,-151425.328125,-125672.5234375,-187500.015625,-174157.4375,-164054.65625,-134846.640625,-166009.140625,-175545.734375,-171335.015625,-120263.828125,-143558.90625,-187500.015625,91481.6640625,91481.6640625,91510.5234375
60,591030.4270405,78420.6015625,-152050.109375,-126434.8125,-187500.015625,-175193.984375,-167464.34375,-136581.34375,-166644.578125,-176097.453125,-172476.828125,-121588.703125,-143871.546875,-187500.015625,91538.5546875,91538.59375,91567.4765625
61,591030.4271073,90217.03125,-150989.96875,-125226.4765625,-187500.015625,-173217.75,-162881.25,-133332.78125,-165694.890625,-175787.15625,-171992.421875,-120932.4140625,-143698.265625,-187500.015625,91513.40625,91513.5625,91542.3515625
62,591030.4271173,80019.8046875,-152071.40625,-126405.53125,-187500.015625,-175355.5,-166836.453125,-136820.75,-166584.625,-175741.171875,-171645.84375,-120672.953125,-143669.34375,-187500.015625,91498.34375,91498.5,91527.265625
63,591030.4271287,85161.3984375,-151385.328125,-125712.7578125,-187500.015625,-173878.578125,-165045.65625,-134434.90625,-166102.265625,-176128.6875,-172690.921875,-121750.328125,-143891.640625,-187500.015625,91550.8203125,91551.0,91579.8828125
64,591030.4271358,87338.5,-151422.46875,-125668.65625,-187500.015625,-174149.296875,-164038.265625,-134833.6875,-166007.09375,-175547.140625,-171336.875,-120267.25,-143560.921875,-187500.015625,91486.3125,91486.359375,91515.28125
65,591030.4713353,78445.1015625,-152053.6875,-126437.8515625,-187500.015625,-175200.484375,-167472.078125,-136592.875,-166647.703125,-176096.828125,-172472.234375,-121585.640625,-143872.5,-187500.015625,91542.6640625,91542.84375,91571.6796875
66,591030.4714885,90215.5546875,-150990.28125,-125226.1640625,-187500.015625,-173216.765625,-162885.359375,-133332.515625,-165695.296875,-175790.375,-171997.796875,-120939.703125,-143701.875,-187500.015625,91516.421875,91516.625,91545.4375
67,591030.4715089,80098.3046875,-152070.671875,-126402.4921875,-187500.015625,-175353.078125,-166825.859375,-136817.234375,-166581.609375,-175740.453125,-171641.296875,-120669.7109375,-143671.21875,-187500.015625,91500.7578125,91500.796875,91529.703125
68,591030.4715211,85139.6015625,-151388.234375,-125714.28125,-187500.015625,-173883.671875,-165059.0,-134444.625,-166101.984375,-176130.921875,-172691.796875,-121753.4375,-143894.96875,-187500.015625,91553.84375,91554.015625,91582.8984375
69,591030.4715375,87380.859375,-151418.46875,-125662.3828125,-187500.015625,-174142.171875,-164026.25,-134823.703125,-166000.015625,-175548.1875,-171335.578125,-120267.4921875,-143562.9375,-187500.015625,91487.453125,91487.5703125,91516.3984375
70,591030.5103534,78420.2265625,-152053.484375,-126436.4453125,-187500.015625,-175200.84375,-167469.59375,-136595.203125,-166645.15625,-176096.546875,-172467.171875,-121581.796875,-143873.3125,-187500.015625,91542.1484375,91542.265625,91571.2109375
71,591030.5104575,90213.4921875,-150989.703125,-125225.421875,-187500.015625,-173214.78125,-162885.796875,-133330.6875,-165693.921875,-175792.484375,-171998.265625,-120942.2265625,-143703.09375,-187500.015625,91515.8203125,91515.84375,91544.8515625
72,591030.5104823,80114.7109375,-152065.75,-126398.3359375,-187500.015625,-175346.171875,-166811.84375,-136808.71875,-166577.625,-175738.015625,-171635.421875,-120664.53125,-143669.0625,-187500.015625,91500.7578125,91500.84375,91529.765625
73,591030.5106124,85065.84375,-151389.140625,-125716.8984375,-187500.015625,-173887.65625,-165072.5,-134454.96875,-166103.375,-176129.828125,-172690.0,-121753.1484375,-143893.484375,-187500.015625,91549.8828125,91550.0390625,91578.921875
74,591030.5106398,87407.3671875,-151410.1875,-125655.0703125,-187500.015625,-174129.234375,-164006.328125,-134806.171875,-165993.3125,-175545.1875,-171332.3125,-120266.4921875,-143560.625,-187500.015625,91482.828125,91482.921875,91511.7109375
75,591030.5531578,78380.859375,-152054.71875,-126438.1875,-187500.015625,-175205.453125,-167476.40625,-136604.78125,-166645.6875,-176091.796875,-172459.265625,-121575.4296875,-143870.640625,-187500.015625,91538.90625,91539.0,91567.765625
76,591030.5532085,90197.4453125,-150986.484375,-125222.8984375,-187500.015625,-173210.78125,-162889.8125,-133327.9375,-165691.421875,-175791.75,-172001.25,-120947.8359375,-143702.859375,-187500.015625,91512.984375,91513.1796875,91541.953125
77,591030.5532227,80144.9296875,-152060.125,-126392.296875,-187500.015625,-175339.203125,-166798.625,-136800.984375,-166572.078125,-175732.453125,-171627.125,-120657.4453125,-143665.875,-187500.015625,91497.78125,91497.875,91526.75
78,591030.5532288,85000.3984375,-151388.828125,-125717.765625,-187500.015625,-173890.9375,-165088.46875,-134465.140625,-166103.171875,-176127.140625,-172688.59375,-121753.75,-143891.5,-187500.015625,91547.671875,91547.8984375,91576.6875
79,591030.5532368,87404.734375,-151402.453125,-125647.7578125,-187500.015625,-174117.390625,-163987.953125,-134791.296875,-165987.359375,-175541.125,-171329.65625,-120265.5703125,-143557.234375,-187500.015625,91477.265625,91477.421875,91506.234375
80,591030.5924027,78316.984375,-152054.515625,-126439.8359375,-187500.015625,-175208.625,-167483.59375,-136613.34375,-166646.84375,-176086.859375,-172452.65625,-121570.375,-143866.5625,-187500.015625,91533.96875,91534.1015625,91562.9375
81,591030.5925655,90176.2109375,-150983.515625,-125222.5625,-187500.015625,-173207.125,-162892.78125,-133325.890625,-165690.75,-175790.71875,-172004.609375,-120952.5546875,-143701.484375,-187500.015625,91510.703125,91510.7890625,91539.7109375
82,591030.5925996,80186.8359375,-152056.609375,-126389.7265625,-187500.015625,-175333.234375,-166781.546875,-136792.453125,-166570.078125,-175728.203125,-171620.625,-120652.03125,-143663.421875,-187500.015625,91495.34375,91495.4375,91524.3828125
83,591030.5926268,85008.984375,-151395.96875,-125726.21875,-187500.015625,-173902.1875,-165110.125,-134482.625,-166111.03125,-176129.625,-172691.203125,-121757.3984375,-143893.84375,-187500.015625,91551.4921875,91551.5859375,91580.5546875
84,591030.5926525,87482.578125,-151399.15625,-125644.5859375,-187500.015625,-174109.1875,-163972.90625,-134778.34375,-165985.421875,-175543.109375,-171332.6875,-120269.1015625,-143559.984375,-187500.015625,91483.25,91483.34375,91512.0859375
85,591030.6347561,78347.0234375,-152058.1875,-126443.546875,-187500.015625,-175215.609375,-167492.625,-136625.078125,-166649.59375,-176086.859375,-172448.875,-121566.6484375,-143868.515625,-187500.015625,91539.0234375,91539.1328125,91567.8984375
86,591030.6348139,90176.0546875,-150984.265625,-125223.1640625,-187500.015625,-173207.4375,-162900.5625,-133327.0625,-165691.984375,-175795.328125,-172011.875,-120960.9140625,-143705.359375,-187500.015625,91515.84375,91515.9765625,91544.71875
87,591030.6348213,80186.796875,-152051.65625,-126383.515625,-187500.015625,-175326.953125,-166769.3125,-136785.203125,-166564.265625,-175725.34375,-171614.34375,-120647.34375,-143662.125,-187500.015625,91494.8515625,91494.8125,91523.640625
88,591030.6348276,84891.234375,-151396.140625,-125726.0390625,-187500.015625,-173905.984375,-165128.765625,-134493.734375,-166109.296875,-176127.09375,-172689.4375,-121758.6484375,-143893.0625,-187500.015625,91546.3515625,91546.375,91575.140625
89,591030.6348763,87478.1796875,-151392.359375,-125635.984375,-187500.015625,-174099.328125,-163961.359375,-134766.578125,-165977.171875,-175541.140625,-171331.0625,-120269.6171875,-143560.0625,-187500.015625,91478.203125,91478.3125,91507.125
90,591030.6526828,78274.265625,-152055.34375,-126439.4375,-187500.015625,-175214.703125,-167494.9375,-136628.53125,-166643.9375,-176082.125,-172441.46875,-121562.1953125,-143865.734375,-187500.015625,91534.0625,91534.078125,91562.9609375
91,591030.6527456,90152.2109375,-150980.6875,-125218.515625,-187500.015625,-173202.5,-162898.15625,-133322.875,-165686.796875,-175793.78125,-172011.140625,-120963.1953125,-143704.734375,-187500.015625,91510.2109375,91510.2734375,91539.15625
92,591030.6527616,80194.3515625,-152046.015625,-126377.8125,-187500.015625,-175319.421875,-166752.640625,-136776.0625,-166557.40625,-175721.5,-171606.921875,-120641.484375,-143660.359375,-187500.015625,91490.875,91491.0078125,91519.796875
93,591030.6527765,84849.3671875,-151397.625,-125729.96875,-187500.015625,-173911.28125,-165140.828125,-134504.484375,-166110.859375,-176126.515625,-172687.234375,-121759.1171875,-143891.96875,-187500.015625,91543.5625,91543.734375,91572.5234375
94,591030.6528218,87536.453125,-151384.875,-125630.703125,-187500.015625,-174086.390625,-163934.6875,-134746.953125,-165972.921875,-175538.703125,-171328.578125,-120269.1953125,-143556.765625,-187500.015625,91476.796875,91476.953125,91505.6484375
95,591030.7115787,78297.0859375,-152057.9375,-126444.2421875,-187500.015625,-175220.046875,-167495.296875,-136637.0,-166648.5,-176079.90625,-172434.765625,-121556.296875,-143864.671875,-187500.015625,91535.375,91535.421875,91564.3046875
96,591030.7116536,90145.0078125,-150979.234375,-125219.6171875,-187500.015625,-173200.140625,-162901.234375,-133320.625,-165688.09375,-175794.765625,-172015.15625,-120969.0703125,-143705.84375,-187500.015625,91511.8671875,91512.0234375,91540.7421875
97,591030.711664,80255.5,-152043.09375,-126375.1796875,-187500.015625,-175314.609375,-166737.59375,-136768.484375,-166556.4375,-175718.375,-171601.265625,-120635.2265625,-143659.59375,-187500.015625,91492.90625,91492.9765625,91521.71875
98,591030.7116717,84804.1484375,-151400.796875,-125733.03125,-187500.015625,-173917.265625,-165158.140625,-134515.5,-166114.25,-176127.078125,-172688.328125,-121761.0390625,-143893.828125,-187500.015625,91544.5390625,91544.609375,91573.375
99,591030.7116892,87536.6484375,-151379.046875,-125623.2421875,-187500.015625,-174076.90625,-163923.0,-134734.578125,-165967.140625,-175538.265625,-171328.625,-120269.0390625,-143558.125,-187500.015625,91476.5703125,91476.59375,91505.4296875
100,591030.7521216,78204.9296875,-152057.125,-126442.546875,-187500.015625,-175222.328125,-167503.546875,-136644.234375,-166646.53125,-176075.6875,-172428.015625,-121550.734375,-143862.53125,-187500.015625,91529.5859375,91529.6328125,91558.5546875
101,591030.7522137,90128.671875,-150977.359375,-125217.5546875,-187500.015625,-173197.703125,-162906.484375,-133319.84375,-165686.78125,-175795.9375,-172018.75,-120973.7421875,-143706.359375,-187500.015625,91509.0234375,91509.1171875,91537.9921875
102,591030.7522258,80264.0390625,-152038.6875,-126370.640625,-187500.015625,-175308.53125,-166725.96875,-136761.984375,-166551.390625,-175715.5625,-171595.546875,-120630.4453125,-143657.59375,-187500.015625,91489.671875,91489.7578125,91518.5703125
103,591030.7522324,84731.9765625,-151402.828125,-125737.640625,-187500.015625,-173923.625,-165178.515625,-134530.171875,-166115.90625,-176125.984375,-172688.140625,-121763.1171875,-143892.390625,-187500.015625,91541.5234375,91541.6171875,91570.421875
104,591030.7522382,87575.3828125,-151373.640625,-125619.4375,-187500.015625,-174066.53125,-163906.0625,-134720.09375,-165963.828125,-175536.765625,-171329.0,-120271.0703125,-143556.71875,-187500.015625,91474.0,91474.0703125,91502.859375
105,591030.7897242,78167.09375,-152057.515625,-126445.1171875,-187500.015625,-175225.5625,-167509.265625,-136653.53125,-166647.90625,-176071.265625,-172420.90625,-121545.5234375,-143859.109375,-187500.015625,91528.046875,91528.2734375,91556.96875
106,591030.7897486,90111.8828125,-150975.75,-125217.15625,-187500.015625,-173194.609375,-162909.125,-133317.84375,-165687.140625,-175794.84375,-172021.5,-120979.53125,-143705.75,-187500.015625,91506.34375,91506.4765625,91535.1953125
107,591030.789759,80313.9765625,-152033.703125,-126364.578125,-187500.015625,-175301.109375,-166706.9375,-136752.421875,-166547.1875,-175709.65625,-171587.21875,-120624.2265625,-143655.328125,-187500.015625,91487.453125,91487.5,91516.3125
108,591030.7897667,84703.3203125,-151405.890625,-125738.328125,-187500.015625,-173929.078125,-165190.4375,-134540.765625,-166116.953125,-176125.390625,-172686.515625,-121763.6953125,-143894.359375,-187500.015625,91542.1953125,91542.2421875,91571.0546875
109,591030.7897741,87624.5859375,-151370.6875,-125612.4453125,-187500.015625,-174060.453125,-163892.84375,-134711.734375,-165957.140625,-175538.046875,-171327.703125,-120273.5078125,-143560.1875,-187500.015625,91474.8515625,91474.7578125,91503.640625
110,591030.8305772,78134.9921875,-152057.359375,-126441.875,-187500.015625,-175226.671875,-167511.8125,-136656.9375,-166642.734375,-176072.015625,-172416.640625,-121542.75,-143862.015625,-187500.015625,91529.4765625,91529.609375,91558.421875
111,591030.8306518,90086.6015625,-150973.984375,-125213.0390625,-187500.015625,-173191.421875,-162909.796875,-133315.59375,-165681.328125,-175796.515625,-172022.578125,-120981.5,-143708.03125,-187500.015625,91502.7890625,91502.7421875,91531.53125
112,591030.8306786,80334.203125,-152030.578125,-126360.0234375,-187500.015625,-175295.828125,-166695.5625,-136746.140625,-166541.421875,-175708.84375,-171580.9375,-120620.203125,-143655.09375,-187500.015625,91485.0625,91485.0,91513.8515625
113,591030.8306981,84649.0703125,-151409.046875,-125742.7109375,-187500.015625,-173935.671875,-165209.96875,-134554.0625,-166118.484375,-176127.34375,-172687.796875,-121766.2890625,-143895.484375,-187500.015625,91540.875,91540.8125,91569.7734375
114,591030.8307115,87650.265625,-151364.71875,-125607.5703125,-187500.015625,-174049.53125,-163878.546875,-134696.265625,-165951.59375,-175536.828125,-171328.0,-120273.8671875,-143559.3125,-187500.015625,91472.9296875,91472.8828125,91501.78125
115,591030.8718592,78155.6484375,-152062.203125,-126447.75,-187500.015625,-175233.984375,-167517.875,-136668.890625,-166646.9375,-176069.859375,-172412.015625,-121538.390625,-143861.34375,-187500.015625,91529.25,91529.25,91558.0859375
