Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
channel_1,1.880349122590487,6.744248976366198,11.830397563081348,15.360043246313476,14.50835871864063,4.691040535078295,-7.315681052111913,-4.707307751053671,10.172065672004129,12.33672670133062,-3.5213419461041866,-9.1055493425985,10.65319563208186,30.39716859929125,24.028663292476043,3.2287620914337736,-3.3953895984142104,9.257744919023391,21.00963374399156,15.920365207338428,-2.5260611218380093,-23.422777308738763,-40.384654717391314,-48.98683346908332,-45.651203572805095,-35.502858470383075,-31.04871127724045,-35.37925491771636,-35.18254192001923,-19.27813917446542,1.132366719171754,1.8094015735387288,-22.66350998361064,-46.472641904721954,-41.78861361093573,-15.1607054142318,-0.240357775576387,-13.257119834752189,-32.87552780868091,-33.880772672798074,-25.363634956883853,-34.22160556259624,-58.6617656191499,-68.56612384693028,-53.760018405324544,-39.12375242178602,-42.96942396552342,-50.9256191124419,-44.49667770769058,-30.802516170964864,-28.342083392940392,-36.95824694733616,-36.38166404434055,-14.06052424867626,16.29417192771712,32.709747351563266,34.22786595031625,37.51640938804664,48.06335369213133,53.56473622953949,46.68401561197205,36.554050337943046,34.419649867999084,40.2107397635038,45.69194577190406,44.021666484602754,36.44115638933827,31.560790373986777,34.51089663470221,39.330718839437296,38.68336915471979,35.773043220357906,37.161908929817535,38.77454802959565,31.13116090342922
channel_3,-7.53078011954247,-5.253059631175854,-7.419328769312438,-2.681342684470041,9.367925299741511,12.556119575923365,-0.8931593444992395,-15.298006593674184,-12.761785900721057,2.682133790781337,15.21917867271342,20.54139164258762,23.755002088755024,23.39064840888368,14.257988874128795,1.0515550536928,-5.141287760318542,-1.3597562754663215,5.588920476677561,8.885971661701666,6.446837611239487,-0.753310003839131,-8.739948828688961,-11.203456869611916,-5.858752281796066,2.4952076987177447,9.40021093156862,15.476173573210572,19.231140200970096,13.938878655397334,-1.2431019658847429,-15.952567970245898,-20.80038721471004,-16.514772434487327,-9.152402975036448,-5.202996282386163,-9.08880478669233,-16.297799190841538,-14.260610640448077,0.8388799544516923,15.388589073120269,15.82369074241292,6.96417115008974,2.5591780274554314,4.56068691691071,4.162076743302386,-1.4427164321311974,-6.9162382151686765,-10.78259539891416,-15.9129094469556,-18.63923021278701,-10.965208363033115,5.1894455857223525,17.8185158007961,19.85384976924816,14.683003387513924,7.165517819834909,-1.000586141617792,-6.662315188724813,-5.605260944005961,0.8078673637599073,6.110604412292323,6.461243074347122,3.6075569328866814,0.4611938571800228,-2.5504091738332484,-6.008398610529492,-9.01960974228301,-9.706123355978866,-7.343554183103617,-3.219317845329298,0.1364667906517311,0.4619434010411984,-2.5175125770347537,-6.743101440350699
channel_4,-9.962165084204493,-8.12812601222087,-12.924176587179767,-11.541152191407974,-0.8585998905247728,4.686530160658378,-4.713344688279218,-17.81208301357042,-18.111023477644785,-5.595980163452141,8.47849638805149,18.861456782460444,25.44688226317632,23.81603421877024,11.24949934045638,-3.121740637688862,-6.979177544831548,-0.3038376361513909,6.917271388337963,8.53579633814538,5.98726235435357,1.4689244407419446,-4.231844068079615,-7.937236968147912,-5.935338610065977,0.4002271701012977,6.580153521250881,10.398602459065293,10.448396358975913,3.991863818670453,-7.8389279780199,-17.87529890225998,-20.331535125046248,-15.274860933806464,-6.034295777597565,1.179313683244856,-0.5541675890246835,-8.5824960854658,-8.915555794948299,5.599432728793625,22.63619464022193,26.778144088320165,21.240106378524374,20.453051169346768,26.65181991596076,28.720889189667705,21.74473434706328,12.31881009447656,4.605062850711721,-3.4943208713812406,-8.524484435576541,-1.1439562276706725,18.468258900641484,37.04275459105192,43.01353534141629,36.16227606585041,22.61562447086679,8.814956405426006,0.3939872688978546,-0.4982012151356156,2.4932976058267786,4.0550703650534565,2.51398088471581,-0.5752021241950371,-3.88776312014944,-7.661229323234599,-12.329470569528375,-17.005064248927457,-19.80346037157841,-19.52239693149225,-16.829085831871783,-14.294977313968856,-14.94731845533722,-19.22453867941227,-23.69225898313166
channel_6,-10.75699870383034,-9.326013254246648,-14.986871598364674,-12.369051177293716,3.464222457578628,15.24750333217722,8.265565809338488,-7.680726364831404,-13.552181272608925,-6.1902943842275,5.2046128416741295,16.062374615960575,25.09882849080284,25.822167248967983,14.583061394424648,0.9646028517784204,-2.401723699629058,3.875612337401053,9.322430735686492,8.966979536645495,6.339981263995987,3.796206073735524,-0.5077158553826615,-5.515405836283427,-6.191058684338743,-1.483406779588618,4.205065310857352,8.227926575349437,10.481526936378367,7.729896595918699,-3.2311814952094275,-17.25571170242287,-24.27427267625128,-20.220883754158105,-10.17246540920313,-3.583025481883248,-6.916145545441723,-15.959663047654,-17.46395461194862,-4.747659935338684,11.91847799310326,17.754747104024112,12.197348713565129,6.939744833336106,8.63071326472808,12.847751655651814,13.63551585427594,9.653940186140854,1.561206903772738,-7.66398188202061,-10.40845546568649,-1.1246750057237689,15.226880404534468,27.94524829107765,31.18619866134076,24.95495463386176,11.098942023651308,-5.065589214098029,-14.018207480113592,-10.459753751225652,0.2597893711791053,8.876825177912673,11.55056512839017,9.272923768939023,2.836744095134585,-6.862882148655534,-15.711648079156507,-18.82872488889775,-16.705467907144403,-14.556986225722984,-14.824848041824978,-14.897207129546729,-12.615682875028524,-9.123752716241237,-6.39739437198211
channel_10,-32.1571785019408,-18.434316448366065,-11.967162262960406,-9.037300799029277,0.0368448157829996,11.45442897422722,12.432071246568118,1.66673159500411,-8.450498062453331,-9.404403279564978,-3.869655165521893,4.05694163041752,12.932984543030742,17.87516624918849,12.635921972516003,-0.1353659767075528,-8.881237561546055,-5.528158391903123,6.160985673619504,15.835521738229897,17.28374573544719,12.041862324679132,4.828505845574981,-1.1880615287005307,-5.114779198736198,-6.68584141080273,-4.228972558320223,4.099489591591185,13.962229506642952,14.197407133774192,0.1674204117015691,-16.988856550167117,-22.631529175954245,-14.036418592135242,2.137702838560009,17.572765983145096,23.170986125339446,15.49688176951694,6.44576758854264,12.76509326379834,32.31698150344302,45.14113065274449,42.236133645469465,37.337074385497935,43.302018869509865,52.50548661727058,51.09212484403931,40.18108020028233,30.51440752647898,25.544738149487408,22.64537808255044,23.06074019477596,28.17128566347853,32.146849947256165,28.1565124529744,16.7925265011636,2.8190528833157567,-10.10233903813118,-17.85628167449825,-16.287687692061585,-7.6333544762720145,-1.2423764622141062,-3.762869460577376,-12.726685084385188,-22.78683939211479,-32.16291912788075,-38.359056174044014,-35.779021387256535,-25.499358286739504,-19.384900815005857,-25.49896865439848,-36.12035651665349,-38.61621455776214,-33.65850400292478,-34.53485231418862
channel_1,69.12128553988403,61.49277649052589,53.51436613365552,45.6829519696101,41.60098416526352,42.7538873853067,36.54135073422091,9.328666368660604,-27.23723624312157,-39.88278928018698,-15.045904961258376,16.521358845957852,16.548623639547433,-9.924462574506888,-27.01857575168566,-23.21966650029612,-19.869264543065142,-26.024595350520304,-24.84517012876827,-11.113008846637054,-3.5230054271401965,-10.559432351577968,-16.531575319099666,-8.495675846482614,7.951253006138307,23.342552073855817,36.65669740404847,48.68107576813841,52.48209243002145,38.282830990868575,9.158922307921838,-14.96916786107317,-17.32466650377767,-4.763628145477517,2.691828897064853,-0.613162157105849,-2.149068536771641,7.47670632904902,21.18008786739982,24.171092293614063,9.856648692763574,-14.757666927482957,-36.0674273873025,-43.35861112395085,-35.137286750053484,-21.44088478770848,-14.537329729101357,-12.275239284185092,-2.140895322237066,14.01066212389921,19.305396923394834,12.635131531146808,14.082207347254393,28.90663172389594,36.27558378529856,26.611510957834664,18.191416740464778,24.538281805117915,33.28239936985959,25.321674127870786,-3.950443352561148,-41.36262813016988,-63.65719985756813,-59.309392939095225,-44.37564806519922,-40.730340578369976,-48.55755083760063,-59.2359409530759,-74.20653098676047,-88.87451896970587,-84.91610171848875,-61.76617578851154,-46.79800569369267,-52.42012289746004,-52.319285383848296
channel_3,8.840712337861833,-5.637543056308651,-20.696758250206365,-30.64900174410858,-29.34501948433687,-14.129952234365916,7.63149157424929,21.49751933664853,20.4690764906959,13.156205349573607,12.397440928178463,19.652776663119027,26.598063061361987,27.927785247112087,25.276547414887617,21.24989324019388,16.29217034013711,11.036392392731614,7.340500150152173,5.835258007906829,4.496518139418353,0.5933464223652358,-5.700741838114023,-9.278805948888342,-4.67583133171816,5.780582641595464,13.174975116456585,12.976987906824448,9.42236840079778,7.288209337069841,4.724448894953356,-2.364061595432581,-11.956099718204817,-16.49438948098531,-12.146896933589488,-3.982548627320677,0.0577180102541659,-1.3287871735082908,-2.321215268934914,0.3171778261887548,2.1140039545591867,-0.5341638510301729,-2.617360572032369,1.9099822641324964,8.951065239774072,8.214202373505804,-2.7927576242775545,-15.013420079156315,-19.43005590151017,-17.529144582403692,-15.462395547606958,-12.114489334988855,-3.245194281361057,5.784806442817678,6.201906948374578,1.9670657264273523,3.0895798744031966,7.03766923784726,3.7009337479724462,-6.500750142314196,-13.314574502034729,-10.056966795053423,1.4761228734385738,13.797628483843782,19.05604230023819,16.98606679344877,14.444682919240348,12.72208740104968,5.552518839388853,-5.930085111605513,-11.25317764285418,-7.412384274678153,-2.291630626713552,-0.6413656573222422,-0.9925143442925192
channel_4,19.11559210587473,1.05540980069916,-17.411292369517625,-29.14335330963889,-28.54018266383066,-15.347266483134648,3.3466888445078355,16.4714191579587,17.74812138067884,11.901959466123396,8.627678515942964,10.765803809841929,13.512787799754364,13.585700520483709,12.003851089226636,9.257407097623457,4.548822765211879,-0.8299473259949007,-3.977643666979344,-3.964638449696909,-2.917524479256145,-4.346929416223674,-9.581264493719791,-14.09505880167868,-11.432597724389089,-2.948364488774152,2.750589715018238,1.7392972922821666,-0.9906029821042454,-0.7395799069044885,-0.1620442428245715,-4.3566504373300345,-12.333406055901794,-16.89055072985718,-13.161143818643891,-4.987202992967174,-0.6767544759732531,-2.5719058347789647,-4.667080124322828,-3.222468489930177,-3.05636903978278,-7.319962165060272,-9.419526467325417,-3.394932369162784,4.673482442296895,3.772229487287961,-7.327149196551251,-18.36908105235904,-20.14929454128489,-15.174761841604797,-11.938337362638563,-10.565577225157272,-4.160646681275405,5.541965085469434,8.784100327368648,5.359271243373181,4.625901080586818,7.576843950244337,5.879129410223052,-2.1999037360840763,-8.756170083767303,-7.050135588302632,2.7190822106635126,14.791849627960437,22.00712445956793,22.806805188521523,21.989402056812352,20.740350435494225,14.337058665900807,3.959080149871099,-1.2416766944734872,2.476171463975602,9.372445172358292,13.65882725897409,13.27456156336925
channel_6,17.402898286158983,2.5920523424518374,-13.735858142954644,-24.143537299064192,-23.63210023349955,-11.513040711085605,6.337879198044934,19.10071564305544,19.992424541945745,13.133081128574691,7.959394926226969,8.943013239800958,13.688310532433777,17.40725866206307,16.318925223369536,10.27650971140395,3.4351601870620883,-0.5068948420910352,-2.052985293450339,-2.3229986222124657,-0.7003957804042462,0.3567453894207668,-4.020300469299258,-10.796916061613938,-9.660281393393683,0.8580479708286295,9.259352039434658,7.528881049674094,1.0464241573827413,-1.7362682549429211,-0.797559685630971,-1.4921961261372787,-5.368068414188361,-8.440028991148218,-7.117933240270749,-2.9377808109361125,-0.5023668288000723,-1.3330471197531617,-2.03946212027756,-0.4151998038631679,0.360283267316231,-2.1619393126506914,-3.54846554966811,1.8743988875061208,11.771707759590608,16.94382337408277,11.273065472374302,-1.502771160175037,-12.023068736446207,-16.389820994189765,-18.411824671299147,-18.94750245620009,-13.552578561041807,-4.823514704259368,-1.9425266684247984,-3.782242109345584,-0.2605853028967463,7.771727742130866,8.755662543591086,0.109231417095672,-8.126024543773386,-7.479814258959993,0.9593483710870416,9.560272833164216,11.298546558862492,7.400112666282338,5.401172124101839,6.324408100142264,2.9482194605251064,-5.525528891453881,-10.06026937583533,-6.0501961440488845,1.5372304428430938,7.350397017315126,9.718305988327357
channel_10,11.58340106775638,-1.7597485644260058,-23.666359047243624,-41.565216158599846,-44.63105223610175,-31.756978290823888,-13.201965570688603,-1.3066402073529515,0.3558742214794685,-2.471915165887942,-4.075413387492142,-5.317951747862435,-8.528766655807996,-11.238588717350616,-11.078200827931292,-11.405349352426672,-15.698237020847234,-21.682145706434543,-25.306066961778715,-25.4054001835546,-22.7785596757609,-19.752026777520143,-19.7903618437724,-21.906208273855466,-18.9359584139054,-8.275798966641581,1.235008304727791,0.755978770170997,-6.730117863899236,-13.166794292092952,-17.721707508060447,-24.40024455602844,-30.549102269469586,-27.40270345354965,-14.243174723191304,-2.7440164309025707,-2.1686537089684346,-7.968139339215476,-9.887946619665804,-5.170703115907263,0.4621179940333639,1.650008047848201,-0.1945876690806256,0.6234455611342902,7.099529159848019,15.52917661719158,17.62118639654415,9.01212720184099,-3.8119021251055454,-10.88417929823878,-11.476647194653625,-10.231185176794334,-6.178388514803586,1.3347007111358369,4.773969281205171,1.3134910747239816,1.925687993748285,13.647655580738451,26.15277394801457,27.351616524615284,19.571905442021013,13.230739609118494,14.9412659684186,23.869882290483577,32.49921413359049,33.52776163020544,29.680453281100903,29.62286072746444,33.48940360258817,33.64286513450385,29.305333422651955,27.765994170937024,31.365562667952968,34.15009386250665,31.784241933075315
